account_id,customer_id,branch_id,account_type,open_date,status
ACC002446,CUST01652,BR010,credit,2024-03-02,active
ACC002447,CUST00603,BR011,credit,2025-01-25,active
ACC002448,CUST01779,BR015,credit,2025-09-29,active
ACC002449,CUST01074,BR007,savings,2023-04-10,closed
ACC002450,CUST00794,BR006,savings,2023-10-28,active
ACC002451,CUST00398,BR012,savings,2024-03-17,active
ACC002452,CUST01393,BR005,chequing,2024-06-12,active
ACC002453,CUST01600,BR010,savings,2024-05-15,active
ACC002454,CUST01101,BR002,credit,2023-11-05,active
ACC002455,CUST00760,BR008,credit,2025-05-13,active
ACC002456,CUST01463,BR014,credit,2023-04-08,active
ACC002457,CUST00451,BR014,chequing,2025-07-03,active
ACC002458,CUST01775,BR006,savings,2025-08-03,closed
ACC002459,CUST00355,BR011,savings,2023-10-06,active
ACC002460,CUST01932,BR007,savings,2024-10-03,active
ACC002461,CUST01044,BR010,credit,2025-09-27,active
ACC002462,CUST00543,BR013,savings,2025-02-05,active
ACC002463,CUST01402,BR005,credit,2024-05-05,closed
ACC002464,CUST01719,BR009,credit,2024-11-15,active
ACC002465,CUST00726,BR014,chequing,2025-07-02,active
ACC002466,CUST01613,BR005,chequing,2024-05-06,active
ACC002467,CUST00954,BR007,credit,2025-08-31,active
ACC002468,CUST00544,BR014,chequing,2023-02-16,dormant
ACC002469,CUST00984,BR007,savings,2024-12-27,active
ACC002470,CUST01223,BR008,savings,2024-02-14,active
ACC002471,CUST00156,BR006,savings,2024-03-01,active
ACC002472,CUST00426,BR001,credit,2023-04-30,active
ACC002473,CUST01318,BR012,chequing,2024-07-22,active
ACC002474,CUST01631,BR007,savings,2025-03-26,active
ACC002475,CUST01037,BR003,chequing,2024-08-17,active
ACC002476,CUST00704,BR004,credit,2024-11-14,active
ACC002477,CUST00866,BR006,chequing,2024-12-01,dormant
ACC002478,CUST01872,BR004,credit,2023-09-24,closed
ACC002479,CUST00881,BR001,credit,2023-01-28,closed
ACC002480,CUST00076,BR005,savings,2023-03-01,closed
ACC002481,CUST01169,BR012,chequing,2023-05-24,active
ACC002482,CUST00503,BR014,savings,2025-01-10,active
ACC002483,CUST00160,BR002,credit,2025-10-24,active
ACC002484,CUST01507,BR007,savings,2023-06-14,active
ACC002485,CUST00209,BR011,savings,2025-10-25,active
ACC002486,CUST01970,BR008,savings,2025-04-02,active
ACC002487,CUST00639,BR012,savings,2025-08-21,active
ACC002488,CUST01891,BR002,credit,2025-04-16,active
ACC002489,CUST01370,BR001,savings,2025-08-03,active
ACC002490,CUST00843,BR007,credit,2025-02-24,active
ACC002491,CUST00302,BR012,credit,2023-02-02,active
ACC002492,CUST01459,BR003,savings,2025-04-07,active
ACC002493,CUST01230,BR010,savings,2023-02-04,active
ACC002494,CUST01268,BR002,savings,2023-12-03,active
ACC002495,CUST01417,BR004,chequing,2024-01-05,active
ACC002496,CUST00381,BR008,savings,2024-08-08,closed
ACC002497,CUST00647,BR005,savings,2024-05-10,active
ACC002498,CUST00865,BR003,chequing,2023-05-18,active
ACC002499,CUST00727,BR002,chequing,2023-06-30,active
ACC002500,CUST00771,BR001,savings,2025-09-19,active
ACC002501,CUST01777,BR004,chequing,2023-07-04,active
ACC002502,CUST01502,BR012,credit,2024-11-26,active
ACC002503,CUST00933,BR005,savings,2023-09-20,active
ACC002504,CUST00671,BR010,savings,2024-07-31,active
ACC002505,CUST01905,BR015,credit,2023-12-07,closed
ACC002506,CUST00463,BR013,credit,2025-09-11,active
ACC002507,CUST01717,BR006,chequing,2025-04-12,active
ACC002508,CUST01896,BR014,savings,2025-09-08,active
ACC002509,CUST00418,BR002,chequing,2025-01-20,active
ACC002510,CUST01381,BR004,chequing,2023-10-17,active
ACC002511,CUST00766,BR004,savings,2025-05-06,active
ACC002512,CUST01095,BR014,chequing,2024-12-16,active
ACC002513,CUST01274,BR015,credit,2025-01-16,active
ACC002514,CUST01421,BR002,savings,2024-11-02,active
ACC002515,CUST01276,BR013,credit,2023-04-29,active
ACC002516,CUST01071,BR005,credit,2023-06-05,closed
ACC002517,CUST01989,BR009,savings,2024-11-07,active
ACC002518,CUST01063,BR014,chequing,2025-02-10,active
ACC002519,CUST01553,BR010,chequing,2024-03-16,active
ACC002520,CUST01931,BR014,chequing,2024-03-27,active
ACC002521,CUST01561,BR010,chequing,2023-03-26,active
ACC002522,CUST00402,BR009,chequing,2024-06-12,closed
ACC002523,CUST00388,BR005,chequing,2023-12-21,active
ACC002524,CUST00322,BR002,credit,2025-01-27,active
ACC002525,CUST01525,BR014,chequing,2023-04-17,active
ACC002526,CUST01507,BR015,chequing,2023-12-22,active
ACC002527,CUST00644,BR003,savings,2024-01-31,active
ACC002528,CUST00179,BR005,credit,2025-04-02,active
ACC002529,CUST00511,BR002,savings,2024-12-30,active
ACC002530,CUST01739,BR001,chequing,2024-10-18,active
ACC002531,CUST00389,BR001,savings,2024-08-30,active
ACC002532,CUST00904,BR009,chequing,2023-07-24,closed
ACC002533,CUST01263,BR015,credit,2025-04-14,active
ACC002534,CUST01125,BR005,credit,2024-10-02,active
ACC002535,CUST00834,BR012,credit,2025-06-04,active
ACC002536,CUST01639,BR005,savings,2024-09-13,active
ACC002537,CUST01144,BR012,chequing,2023-07-21,active
ACC002538,CUST01923,BR010,credit,2024-06-30,active
ACC002539,CUST00113,BR007,savings,2023-06-18,closed
ACC002540,CUST01879,BR012,chequing,2023-02-16,active
ACC002541,CUST00215,BR015,credit,2025-02-22,dormant
ACC002542,CUST00780,BR012,credit,2023-07-11,active
ACC002543,CUST01834,BR013,credit,2025-12-14,active
ACC002544,CUST00328,BR011,savings,2023-10-02,active
ACC002545,CUST00253,BR007,credit,2023-10-17,active
ACC002546,CUST01032,BR015,chequing,2023-11-08,active
ACC002547,CUST01297,BR013,savings,2024-12-29,closed
ACC002548,CUST00824,BR003,credit,2025-02-19,active
ACC002549,CUST01165,BR013,savings,2023-10-27,active
ACC002550,CUST00397,BR011,savings,2025-10-13,active
ACC002551,CUST01910,BR012,chequing,2023-01-08,active
ACC002552,CUST01165,BR004,chequing,2024-12-21,active
ACC002553,CUST01557,BR003,credit,2025-07-22,active
ACC002554,CUST00413,BR003,chequing,2023-03-04,active
ACC002555,CUST01322,BR011,savings,2024-07-01,active
ACC002556,CUST01261,BR008,credit,2023-09-21,active
ACC002557,CUST00392,BR009,savings,2023-09-08,active
ACC002558,CUST00717,BR002,savings,2024-11-16,active
ACC002559,CUST01469,BR013,chequing,2024-11-09,active
ACC002560,CUST01049,BR015,credit,2023-02-17,active
ACC002561,CUST00302,BR015,credit,2025-11-22,active
ACC002562,CUST01651,BR007,chequing,2024-08-12,active
ACC002563,CUST00356,BR013,chequing,2024-06-20,active
ACC002564,CUST01604,BR006,savings,2025-09-04,active
ACC002565,CUST01956,BR013,savings,2024-11-29,active
ACC002566,CUST01187,BR001,savings,2023-06-20,active
ACC002567,CUST01991,BR012,credit,2025-10-31,active
ACC002568,CUST00804,BR012,savings,2024-02-23,active
ACC002569,CUST01845,BR007,savings,2024-12-26,active
ACC002570,CUST00276,BR004,credit,2025-10-04,active
ACC002571,CUST01898,BR009,savings,2025-02-19,active
ACC002572,CUST01428,BR015,credit,2024-05-01,active
ACC002573,CUST00798,BR011,chequing,2025-05-03,active
ACC002574,CUST01813,BR015,chequing,2023-02-17,closed
ACC002575,CUST00201,BR013,credit,2024-02-01,active
ACC002576,CUST00019,BR015,savings,2025-09-14,active
ACC002577,CUST00568,BR011,savings,2023-06-13,active
ACC002578,CUST01261,BR001,chequing,2025-11-08,active
ACC002579,CUST00675,BR002,credit,2024-06-09,closed
ACC002580,CUST01068,BR010,savings,2024-05-18,active
ACC002581,CUST01948,BR012,credit,2024-08-16,active
ACC002582,CUST01207,BR012,chequing,2024-06-15,active
ACC002583,CUST01154,BR012,chequing,2025-01-10,active
ACC002584,CUST00903,BR003,credit,2024-05-05,active
ACC002585,CUST01808,BR002,credit,2025-04-17,active
ACC002586,CUST01310,BR001,credit,2024-11-09,active
ACC002587,CUST00259,BR011,credit,2025-03-17,active
ACC002588,CUST01655,BR009,savings,2025-11-11,active
ACC002589,CUST00828,BR014,credit,2025-12-18,active
ACC002590,CUST00848,BR014,savings,2025-02-17,active
ACC002591,CUST00306,BR010,chequing,2025-01-22,active
ACC002592,CUST01924,BR011,credit,2024-01-16,closed
ACC002593,CUST00326,BR009,chequing,2023-01-04,active
ACC002594,CUST00227,BR009,chequing,2023-11-12,active
ACC002595,CUST00430,BR001,savings,2025-11-10,active
ACC002596,CUST00875,BR009,credit,2024-09-02,active
ACC002597,CUST01704,BR007,savings,2025-04-18,active
ACC002598,CUST01029,BR001,credit,2025-03-28,active
ACC002599,CUST01642,BR009,chequing,2025-09-09,dormant
ACC002600,CUST01504,BR005,credit,2024-10-28,active
ACC002601,CUST00973,BR006,chequing,2023-06-12,active
ACC002602,CUST01303,BR004,chequing,2025-09-05,active
ACC002603,CUST00706,BR011,credit,2024-11-06,active
ACC002604,CUST00325,BR015,credit,2025-09-27,active
ACC002605,CUST01452,BR008,savings,2023-06-28,dormant
ACC002606,CUST00132,BR012,credit,2024-08-19,dormant
ACC002607,CUST00791,BR011,chequing,2025-05-27,active
ACC002608,CUST01558,BR002,credit,2023-08-30,active
ACC002609,CUST01268,BR008,savings,2024-06-10,active
ACC002610,CUST00550,BR010,savings,2024-12-29,active
ACC002611,CUST00148,BR013,savings,2025-06-11,active
ACC002612,CUST00229,BR010,savings,2025-06-21,active
ACC002613,CUST00875,BR004,credit,2023-01-17,closed
ACC002614,CUST00103,BR010,chequing,2024-12-19,active
ACC002615,CUST01676,BR003,chequing,2023-08-14,active
ACC002616,CUST00393,BR014,chequing,2023-06-25,active
ACC002617,CUST00671,BR010,savings,2023-11-14,active
ACC002618,CUST00576,BR003,chequing,2025-12-09,active
ACC002619,CUST01109,BR013,credit,2024-03-16,active
ACC002620,CUST01358,BR010,chequing,2025-09-09,active
ACC002621,CUST01134,BR001,credit,2025-11-30,active
ACC002622,CUST00893,BR011,credit,2023-04-11,dormant
ACC002623,CUST01648,BR011,credit,2023-03-10,active
ACC002624,CUST01626,BR004,chequing,2024-09-06,active
ACC002625,CUST00148,BR014,savings,2024-03-24,active
ACC002626,CUST00496,BR006,credit,2025-03-28,active
ACC002627,CUST01530,BR008,chequing,2024-12-09,active
ACC002628,CUST00559,BR007,chequing,2024-12-07,active
ACC002629,CUST00316,BR015,savings,2023-03-25,active
ACC002630,CUST00896,BR008,savings,2025-04-05,active
ACC002631,CUST00283,BR008,chequing,2023-04-09,active
ACC002632,CUST01535,BR004,savings,2024-09-04,active
ACC002633,CUST00129,BR002,credit,2023-11-10,active
ACC002634,CUST01682,BR006,savings,2025-06-29,active
ACC002635,CUST01896,BR011,chequing,2025-10-23,active
ACC002636,CUST00088,BR003,chequing,2025-01-01,dormant
ACC002637,CUST01480,BR015,credit,2024-03-21,active
ACC002638,CUST01764,BR001,credit,2025-10-15,active
ACC002639,CUST01792,BR006,credit,2023-10-12,active
ACC002640,CUST00326,BR007,chequing,2025-05-03,active
ACC002641,CUST01931,BR010,savings,2025-03-25,active
ACC002642,CUST01049,BR005,savings,2025-03-20,active
ACC002643,CUST01150,BR010,chequing,2025-09-11,active
ACC002644,CUST00169,BR011,credit,2023-07-24,active
ACC002645,CUST00133,BR008,savings,2025-02-06,active
ACC002646,CUST00314,BR010,credit,2024-07-21,active
ACC002647,CUST01626,BR005,credit,2023-12-05,active
ACC002648,CUST01377,BR002,savings,2024-07-18,active
ACC002649,CUST00365,BR009,credit,2024-05-15,active
ACC002650,CUST01320,BR006,credit,2025-09-01,active
ACC002651,CUST00912,BR007,savings,2025-02-15,active
ACC002652,CUST01193,BR015,chequing,2025-09-12,active
ACC002653,CUST00668,BR005,credit,2024-06-23,active
ACC002654,CUST01451,BR004,credit,2024-09-18,active
ACC002655,CUST01569,BR007,credit,2025-08-22,active
ACC002656,CUST00209,BR006,savings,2023-12-24,dormant
ACC002657,CUST01487,BR001,credit,2024-06-28,active
ACC002658,CUST01759,BR015,chequing,2025-09-24,active
ACC002659,CUST01945,BR012,chequing,2024-09-03,closed
ACC002660,CUST00709,BR004,savings,2025-08-07,active
ACC002661,CUST00105,BR011,chequing,2023-08-13,active
ACC002662,CUST00683,BR011,savings,2025-08-04,active
ACC002663,CUST00469,BR013,savings,2024-06-22,active
ACC002664,CUST00147,BR014,credit,2024-06-21,active
ACC002665,CUST00991,BR003,chequing,2024-12-22,closed
ACC002666,CUST00960,BR009,savings,2025-04-01,active
ACC002667,CUST00458,BR006,savings,2025-09-26,active
ACC002668,CUST00806,BR009,savings,2025-02-05,active
ACC002669,CUST01269,BR011,savings,2023-11-07,active
ACC002670,CUST00297,BR009,savings,2025-02-02,active
ACC002671,CUST00037,BR014,credit,2024-12-05,active
ACC002672,CUST01225,BR005,savings,2025-01-11,closed
ACC002673,CUST00201,BR011,savings,2025-04-04,active
ACC002674,CUST01613,BR015,credit,2024-06-21,active
ACC002675,CUST00241,BR013,chequing,2025-04-20,active
ACC002676,CUST00438,BR012,credit,2024-09-10,active
ACC002677,CUST00616,BR001,savings,2023-07-28,active
ACC002678,CUST01653,BR010,savings,2023-07-16,active
ACC002679,CUST01010,BR011,credit,2025-09-28,active
ACC002680,CUST01652,BR014,credit,2024-05-17,dormant
ACC002681,CUST00255,BR009,savings,2024-10-16,active
ACC002682,CUST00086,BR009,credit,2024-03-19,active
ACC002683,CUST00581,BR006,credit,2025-04-04,active
ACC002684,CUST00946,BR001,chequing,2025-03-06,active
ACC002685,CUST00160,BR008,savings,2023-03-05,active
ACC002686,CUST00081,BR013,chequing,2025-06-16,active
ACC002687,CUST01926,BR007,savings,2024-07-06,active
ACC002688,CUST01002,BR009,savings,2023-12-31,closed
ACC002689,CUST00641,BR006,credit,2023-07-20,active
ACC002690,CUST01442,BR003,chequing,2025-01-17,active
ACC002691,CUST01599,BR004,credit,2025-05-18,active
ACC002692,CUST01387,BR004,savings,2024-02-10,active
ACC002693,CUST00997,BR004,savings,2024-12-30,active
ACC002694,CUST01218,BR007,chequing,2025-09-28,active
ACC002695,CUST00263,BR003,credit,2024-03-15,active
ACC002696,CUST00175,BR004,chequing,2024-12-08,active
ACC002697,CUST01543,BR004,credit,2023-01-15,active
ACC002698,CUST00389,BR001,credit,2025-08-16,closed
ACC002699,CUST00635,BR003,savings,2024-09-26,dormant
ACC002700,CUST00465,BR007,savings,2024-04-05,active
ACC002701,CUST01459,BR013,credit,2025-04-27,active
ACC002702,CUST01680,BR015,chequing,2024-07-02,active
ACC002703,CUST00046,BR004,credit,2023-01-23,active
ACC002704,CUST01873,BR008,credit,2024-04-12,active
ACC002705,CUST01586,BR011,savings,2025-01-17,active
ACC002706,CUST00315,BR007,chequing,2025-11-17,active
ACC002707,CUST01741,BR006,chequing,2025-04-30,active
ACC002708,CUST01494,BR008,credit,2024-06-25,active
ACC002709,CUST01639,BR002,chequing,2025-11-03,closed
ACC002710,CUST01072,BR007,savings,2023-08-01,active
ACC002711,CUST00259,BR011,chequing,2024-02-06,active
ACC002712,CUST00341,BR002,savings,2023-12-07,active
ACC002713,CUST00326,BR013,savings,2023-06-19,closed
ACC002714,CUST01200,BR008,credit,2023-10-28,active
ACC002715,CUST01659,BR010,savings,2025-03-18,dormant
ACC002716,CUST01554,BR006,savings,2024-06-24,active
ACC002717,CUST00559,BR007,savings,2024-03-15,active
ACC002718,CUST01406,BR014,savings,2024-07-27,active
ACC002719,CUST00157,BR002,credit,2023-07-19,active
ACC002720,CUST01409,BR009,credit,2024-12-02,active
ACC002721,CUST00783,BR015,savings,2024-01-20,active
ACC002722,CUST00038,BR011,savings,2023-10-23,active
ACC002723,CUST01132,BR014,credit,2023-07-25,active
ACC002724,CUST00444,BR008,credit,2025-05-28,active
ACC002725,CUST01599,BR002,credit,2024-07-26,closed
ACC002726,CUST01924,BR002,savings,2025-02-21,active
ACC002727,CUST00340,BR001,chequing,2024-06-18,active
ACC002728,CUST00500,BR004,chequing,2024-10-24,active
ACC002729,CUST00123,BR015,chequing,2023-08-16,active
ACC002730,CUST00347,BR009,chequing,2025-03-08,active
ACC002731,CUST00004,BR009,savings,2025-03-19,closed
ACC002732,CUST00960,BR015,savings,2023-04-05,active
ACC002733,CUST00022,BR007,credit,2025-09-16,active
ACC002734,CUST01990,BR009,chequing,2025-08-10,active
ACC002735,CUST01517,BR010,savings,2023-01-06,active
ACC002736,CUST01340,BR008,credit,2023-05-15,active
ACC002737,CUST00380,BR002,savings,2023-10-29,active
ACC002738,CUST01118,BR009,credit,2025-03-19,active
ACC002739,CUST01346,BR005,chequing,2025-10-23,active
ACC002740,CUST01177,BR004,chequing,2024-04-08,closed
ACC002741,CUST01375,BR003,savings,2024-09-01,active
ACC002742,CUST01630,BR007,savings,2025-05-29,active
ACC002743,CUST00224,BR010,credit,2023-06-20,active
ACC002744,CUST00662,BR012,credit,2024-04-17,active
ACC002745,CUST00042,BR007,savings,2023-03-09,dormant
ACC002746,CUST01474,BR012,savings,2023-02-01,active
ACC002747,CUST00268,BR006,credit,2023-08-23,active
ACC002748,CUST01221,BR008,credit,2023-04-19,active
ACC002749,CUST00142,BR012,savings,2023-07-24,active
ACC002750,CUST01116,BR003,credit,2025-03-12,active
ACC002751,CUST00023,BR008,savings,2023-12-25,active
ACC002752,CUST00681,BR015,chequing,2023-05-18,active
ACC002753,CUST01306,BR015,savings,2023-10-11,active
ACC002754,CUST00699,BR003,savings,2023-01-08,active
ACC002755,CUST00232,BR007,credit,2023-02-21,active
ACC002756,CUST01045,BR008,savings,2024-07-19,active
ACC002757,CUST00290,BR014,credit,2024-04-19,active
ACC002758,CUST00754,BR009,chequing,2025-10-28,active
ACC002759,CUST00394,BR011,credit,2023-06-19,active
ACC002760,CUST00742,BR008,chequing,2024-10-30,closed
ACC002761,CUST00984,BR005,savings,2024-06-03,active
ACC002762,CUST00446,BR013,credit,2024-12-07,active
ACC002763,CUST01795,BR003,credit,2023-06-16,active
ACC002764,CUST01859,BR013,chequing,2023-11-05,closed
ACC002765,CUST00501,BR004,chequing,2024-11-07,active
ACC002766,CUST01949,BR011,credit,2025-09-14,active
ACC002767,CUST00025,BR015,chequing,2024-11-25,active
ACC002768,CUST01767,BR010,savings,2023-07-24,active
ACC002769,CUST01010,BR002,savings,2023-02-24,active
ACC002770,CUST00708,BR007,credit,2025-07-14,closed
ACC002771,CUST01830,BR010,savings,2023-05-31,active
ACC002772,CUST01864,BR015,credit,2025-02-21,active
ACC002773,CUST00191,BR007,savings,2024-04-19,active
ACC002774,CUST01293,BR009,credit,2024-10-18,active
ACC002775,CUST00918,BR007,credit,2024-06-14,active
ACC002776,CUST01142,BR008,savings,2025-07-25,active
ACC002777,CUST01367,BR007,chequing,2023-01-20,active
ACC002778,CUST00460,BR005,savings,2025-07-20,active
ACC002779,CUST01369,BR014,chequing,2023-06-13,active
ACC002780,CUST00968,BR013,chequing,2023-04-02,active
ACC002781,CUST00363,BR005,credit,2025-05-10,active
ACC002782,CUST01480,BR012,savings,2024-11-13,closed
ACC002783,CUST01024,BR015,savings,2024-11-27,active
ACC002784,CUST00001,BR005,credit,2024-07-29,closed
ACC002785,CUST01759,BR001,credit,2024-09-13,active
ACC002786,CUST00899,BR012,chequing,2023-08-28,active
ACC002787,CUST00706,BR007,chequing,2024-11-29,active
ACC002788,CUST00333,BR008,chequing,2025-07-20,active
ACC002789,CUST01739,BR010,savings,2024-09-04,active
ACC002790,CUST00847,BR014,chequing,2023-08-04,active
ACC002791,CUST00992,BR010,savings,2025-03-14,active
ACC002792,CUST00921,BR006,savings,2024-12-20,active
ACC002793,CUST00945,BR003,credit,2025-07-22,active
ACC002794,CUST00794,BR011,credit,2024-03-06,active
ACC002795,CUST00692,BR005,credit,2023-02-20,active
ACC002796,CUST01188,BR001,credit,2025-11-05,active
ACC002797,CUST01404,BR007,credit,2024-12-15,active
ACC002798,CUST00024,BR014,savings,2025-02-15,active
ACC002799,CUST01493,BR010,chequing,2025-04-15,active
ACC002800,CUST01064,BR003,savings,2025-09-02,active
ACC002801,CUST01572,BR014,savings,2025-06-21,closed
ACC002802,CUST00900,BR010,savings,2025-08-17,active
ACC002803,CUST01340,BR004,credit,2025-04-12,active
ACC002804,CUST00457,BR008,savings,2024-01-12,closed
ACC002805,CUST01655,BR013,savings,2023-05-23,active
ACC002806,CUST00175,BR001,savings,2024-05-03,dormant
ACC002807,CUST00253,BR003,credit,2025-05-09,active
ACC002808,CUST01354,BR013,chequing,2025-04-13,active
ACC002809,CUST01846,BR011,chequing,2024-08-11,active
ACC002810,CUST00475,BR004,credit,2024-05-10,active
ACC002811,CUST00294,BR004,credit,2024-04-15,active
ACC002812,CUST00777,BR001,savings,2023-02-26,active
ACC002813,CUST01950,BR007,credit,2024-06-13,active
ACC002814,CUST01393,BR015,chequing,2025-03-27,active
ACC002815,CUST01341,BR003,chequing,2024-11-29,active
ACC002816,CUST01803,BR007,savings,2023-10-15,active
ACC002817,CUST00186,BR003,credit,2024-12-04,active
ACC002818,CUST01466,BR014,chequing,2023-03-09,active
ACC002819,CUST01765,BR005,savings,2025-12-23,closed
ACC002820,CUST01139,BR006,savings,2025-12-24,active
ACC002821,CUST01940,BR006,chequing,2023-08-07,active
ACC002822,CUST01186,BR011,credit,2023-01-21,active
ACC002823,CUST00742,BR006,savings,2023-10-21,active
ACC002824,CUST00014,BR006,chequing,2025-06-28,active
ACC002825,CUST00620,BR003,savings,2024-11-13,active
ACC002826,CUST00983,BR009,savings,2025-12-21,active
ACC002827,CUST00915,BR009,savings,2023-02-26,active
ACC002828,CUST00087,BR004,credit,2023-09-24,active
ACC002829,CUST00511,BR015,chequing,2025-09-11,active
ACC002830,CUST01842,BR002,credit,2024-10-29,active
ACC002831,CUST01976,BR007,chequing,2023-09-27,active
ACC002832,CUST00967,BR010,credit,2025-09-18,active
ACC002833,CUST01814,BR009,savings,2024-02-20,active
ACC002834,CUST01433,BR002,savings,2023-11-19,active
ACC002835,CUST01163,BR006,savings,2023-12-22,active
ACC002836,CUST00232,BR008,credit,2025-03-14,active
ACC002837,CUST00236,BR007,chequing,2024-04-25,active
ACC002838,CUST00375,BR009,credit,2025-11-03,active
ACC002839,CUST00010,BR001,savings,2023-06-10,active
ACC002840,CUST00367,BR009,savings,2024-10-01,active
ACC002841,CUST00163,BR003,chequing,2023-10-29,active
ACC002842,CUST01497,BR012,credit,2023-01-08,active
ACC002843,CUST01818,BR008,savings,2024-09-01,active
ACC002844,CUST00557,BR002,savings,2024-07-18,active
ACC002845,CUST01269,BR003,credit,2023-05-20,active
ACC002846,CUST01819,BR005,savings,2025-04-30,active
ACC002847,CUST00956,BR006,credit,2023-02-06,active
ACC002848,CUST00729,BR003,savings,2025-07-05,active
ACC002849,CUST00350,BR014,chequing,2024-04-15,closed
ACC002850,CUST00816,BR001,savings,2025-12-30,closed
ACC002851,CUST00700,BR005,credit,2024-01-22,active
ACC002852,CUST01174,BR006,credit,2025-10-07,active
ACC002853,CUST00488,BR012,credit,2024-03-18,active
ACC002854,CUST01449,BR011,chequing,2025-05-22,active
ACC002855,CUST00181,BR014,savings,2024-11-18,active
ACC002856,CUST01218,BR003,chequing,2023-10-03,active
ACC002857,CUST00155,BR005,credit,2025-12-24,active
ACC002858,CUST01442,BR002,credit,2025-07-31,active
ACC002859,CUST00748,BR001,credit,2023-08-07,active
ACC002860,CUST01017,BR010,savings,2023-09-28,active
ACC002861,CUST00265,BR006,chequing,2023-09-25,active
ACC002862,CUST01738,BR009,chequing,2024-12-23,active
ACC002863,CUST00465,BR012,chequing,2025-07-10,active
ACC002864,CUST01703,BR005,credit,2024-02-09,active
ACC002865,CUST01200,BR006,credit,2023-11-27,active
ACC002866,CUST00212,BR006,credit,2025-01-31,closed
ACC002867,CUST01661,BR002,chequing,2025-05-29,active
ACC002868,CUST01643,BR010,credit,2025-06-27,active
ACC002869,CUST01232,BR003,chequing,2025-08-13,active
ACC002870,CUST01918,BR008,savings,2023-08-15,dormant
ACC002871,CUST01973,BR005,chequing,2024-09-04,active
ACC002872,CUST00958,BR014,chequing,2025-04-23,active
ACC002873,CUST00267,BR006,credit,2023-06-13,active
ACC002874,CUST01118,BR004,credit,2023-05-24,active
ACC002875,CUST01338,BR010,savings,2025-07-09,active
ACC002876,CUST01893,BR011,savings,2025-08-02,active
ACC002877,CUST01807,BR013,savings,2024-08-31,active
ACC002878,CUST00627,BR004,credit,2024-12-02,closed
ACC002879,CUST01276,BR015,savings,2025-11-28,active
ACC002880,CUST01237,BR014,savings,2025-01-11,active
ACC002881,CUST00692,BR015,savings,2024-09-21,active
ACC002882,CUST01062,BR014,credit,2023-03-30,active
ACC002883,CUST01257,BR015,credit,2023-04-07,active
ACC002884,CUST00464,BR005,credit,2023-02-08,active
ACC002885,CUST00257,BR005,savings,2025-05-07,dormant
ACC002886,CUST01284,BR001,credit,2023-04-13,active
ACC002887,CUST00020,BR010,chequing,2025-05-08,active
ACC002888,CUST00990,BR004,savings,2025-04-30,active
ACC002889,CUST01801,BR003,savings,2025-02-21,active
ACC002890,CUST01985,BR012,chequing,2023-09-15,active
ACC002891,CUST01217,BR003,chequing,2024-03-28,active
ACC002892,CUST01228,BR004,chequing,2023-06-23,active
ACC002893,CUST00550,BR015,credit,2023-05-01,closed
ACC002894,CUST01391,BR006,chequing,2025-08-13,active
ACC002895,CUST01934,BR012,chequing,2025-07-31,active
ACC002896,CUST00374,BR007,savings,2023-05-15,active
ACC002897,CUST01967,BR014,savings,2025-05-12,active
ACC002898,CUST01614,BR001,chequing,2023-05-15,active
ACC002899,CUST00258,BR015,credit,2024-04-01,active
ACC002900,CUST00676,BR010,credit,2024-07-12,active
ACC002901,CUST00628,BR003,chequing,2024-05-11,active
ACC002902,CUST01972,BR013,credit,2024-10-23,active
ACC002903,CUST01402,BR007,credit,2025-09-12,active
ACC002904,CUST01633,BR015,chequing,2024-12-23,active
ACC002905,CUST01219,BR001,chequing,2023-12-07,active
ACC002906,CUST01870,BR003,credit,2024-09-08,active
ACC002907,CUST01597,BR004,savings,2024-10-26,active
ACC002908,CUST01474,BR004,chequing,2023-02-02,active
ACC002909,CUST01441,BR011,chequing,2025-06-04,active
ACC002910,CUST00929,BR007,chequing,2024-09-30,active
ACC002911,CUST00925,BR009,savings,2024-05-25,active
ACC002912,CUST01446,BR006,savings,2024-06-16,active
ACC002913,CUST00108,BR012,savings,2023-12-27,active
ACC002914,CUST00256,BR007,credit,2025-10-06,active
ACC002915,CUST01483,BR012,credit,2023-05-06,active
ACC002916,CUST00908,BR006,savings,2024-04-05,active
ACC002917,CUST00627,BR004,credit,2025-03-30,active
ACC002918,CUST00568,BR006,chequing,2024-01-11,active
ACC002919,CUST01411,BR006,chequing,2025-11-17,active
ACC002920,CUST01422,BR004,savings,2025-07-24,active
ACC002921,CUST01695,BR013,credit,2023-07-21,closed
ACC002922,CUST00505,BR001,savings,2024-04-21,active
ACC002923,CUST00510,BR011,credit,2024-03-02,active
ACC002924,CUST00472,BR007,savings,2023-07-27,active
ACC002925,CUST00313,BR005,savings,2024-06-03,active
ACC002926,CUST01168,BR009,savings,2024-01-26,active
ACC002927,CUST00940,BR003,chequing,2024-05-10,active
ACC002928,CUST00092,BR006,chequing,2025-03-29,active
ACC002929,CUST00510,BR014,chequing,2024-10-30,active
ACC002930,CUST00059,BR008,credit,2023-07-03,active
ACC002931,CUST00731,BR006,credit,2025-10-18,active
ACC002932,CUST01204,BR005,credit,2023-04-18,active
ACC002933,CUST00312,BR015,credit,2024-09-04,closed
ACC002934,CUST00806,BR005,chequing,2023-06-11,active
ACC002935,CUST00321,BR006,savings,2023-06-29,active
ACC002936,CUST00477,BR009,chequing,2025-09-22,active
