transaction_id,account_id,branch_id,product_id,txn_date,amount,transaction_type,channel,is_fraud_flag
TXN00009787,ACC000620,BR011,PRD008,2024-11-02,16.82,withdrawal,mobile,False
TXN00009788,ACC001567,BR010,PRD008,2023-10-02,42.69,deposit,branch,False
TXN00009789,ACC001854,BR009,PRD006,2023-09-15,125.54,withdrawal,online,False
TXN00009790,ACC000577,BR014,PRD005,2024-08-29,-3.64,deposit,branch,False
TXN00009791,ACC002566,BR006,PRD004,2023-02-11,52.47,deposit,atm,False
TXN00009792,ACC000559,BR014,PRD006,2023-04-17,131.14,payment,atm,False
TXN00009793,ACC001855,BR013,PRD008,2023-03-03,-2.71,transfer,atm,False
TXN00009794,ACC002224,BR011,PRD003,2025-11-14,55.31,payment,branch,False
TXN00009795,ACC000960,BR007,PRD002,2024-11-17,129.89,withdrawal,atm,False
TXN00009796,ACC000326,BR002,PRD003,2025-04-28,153.24,withdrawal,online,False
TXN00009797,ACC003107,BR006,PRD005,2025-10-19,468.06,payment,branch,False
TXN00009798,ACC000020,BR001,PRD001,2025-02-24,-186.59,withdrawal,mobile,False
TXN00009799,ACC001352,BR001,PRD003,2023-04-14,-96.42,transfer,branch,False
TXN00009800,ACC001537,BR006,PRD008,2024-09-13,479.57,transfer,atm,False
TXN00009801,ACC001094,BR008,PRD007,2024-07-11,276.58,withdrawal,mobile,False
TXN00009802,ACC000577,BR005,PRD004,2024-01-27,40.17,deposit,atm,False
TXN00009803,ACC003195,BR001,PRD004,2023-10-30,25.24,payment,mobile,False
TXN00009804,ACC002617,BR002,PRD004,2025-10-19,202.76,transfer,atm,False
TXN00009805,ACC001753,BR001,PRD004,2024-01-30,147.73,payment,atm,False
TXN00009806,ACC003139,BR002,PRD002,2025-10-24,-280.64,deposit,online,False
TXN00009807,ACC000860,BR015,PRD004,2023-04-03,-241.65,withdrawal,branch,False
TXN00009808,ACC001643,BR004,PRD004,2025-01-23,-176.65,payment,atm,False
TXN00009809,ACC000885,BR010,PRD004,2025-11-09,773.35,transfer,branch,False
TXN00009810,ACC000493,BR001,PRD007,2023-08-12,137.28,transfer,atm,False
TXN00009811,ACC002539,BR005,PRD006,2024-01-29,21.61,payment,online,False
TXN00009812,ACC000166,BR008,PRD008,2025-02-22,317.13,deposit,branch,False
TXN00009813,ACC000120,BR012,PRD006,2023-02-19,52.23,payment,online,False
TXN00009814,ACC000473,BR007,PRD004,2025-02-25,-270.35,transfer,atm,False
TXN00009815,ACC003099,BR001,PRD003,2025-04-27,566.83,payment,mobile,False
TXN00009816,ACC002035,BR014,PRD008,2025-11-16,214.8,payment,online,False
TXN00009817,ACC002422,BR007,PRD004,2025-06-26,163.15,deposit,mobile,False
TXN00009818,ACC001323,BR009,PRD008,2025-05-09,111.04,payment,mobile,False
TXN00009819,ACC001863,BR004,PRD002,2024-01-22,81.58,transfer,online,False
TXN00009820,ACC001924,BR008,PRD008,2024-11-05,78.37,payment,atm,False
TXN00009821,ACC002554,BR006,PRD008,2023-12-17,-182.09,payment,mobile,False
TXN00009822,ACC001291,BR001,PRD008,2025-06-06,250.45,transfer,branch,False
TXN00009823,ACC000952,BR012,PRD003,2024-03-26,-204.27,transfer,online,False
TXN00009824,ACC001835,BR007,PRD008,2023-01-28,39.81,payment,atm,False
TXN00009825,ACC002973,BR002,PRD003,2025-10-22,122.61,payment,atm,False
TXN00009826,ACC000354,BR015,PRD006,2025-10-19,-282.33,withdrawal,atm,False
TXN00009827,ACC001470,BR011,PRD007,2023-06-11,116.23,withdrawal,branch,False
TXN00009828,ACC000029,BR009,PRD008,2023-05-21,138.46,withdrawal,atm,False
TXN00009829,ACC001294,BR013,PRD005,2025-04-16,265.43,payment,online,False
TXN00009830,ACC001387,BR003,PRD001,2024-11-21,194.86,deposit,online,False
TXN00009831,ACC002378,BR011,PRD005,2025-10-31,94.77,payment,atm,False
TXN00009832,ACC001793,BR014,PRD007,2025-10-14,406.39,payment,online,False
TXN00009833,ACC002577,BR010,PRD005,2024-03-02,31.93,transfer,online,False
TXN00009834,ACC001870,BR004,PRD005,2024-02-21,973.32,transfer,online,False
TXN00009835,ACC001184,BR004,PRD003,2023-02-21,22.78,payment,online,False
TXN00009836,ACC002741,BR007,PRD004,2023-11-10,2.71,withdrawal,mobile,False
TXN00009837,ACC001205,BR004,PRD001,2024-01-23,397.34,payment,atm,False
TXN00009838,ACC002108,BR006,PRD008,2025-01-29,-50.58,deposit,online,False
TXN00009839,ACC001543,BR015,PRD001,2023-11-22,235.48,transfer,atm,False
TXN00009840,ACC002393,BR009,PRD005,2025-02-02,299.9,withdrawal,atm,False
TXN00009841,ACC002592,BR008,PRD003,2023-12-21,-352.6,deposit,atm,False
TXN00009842,ACC002028,BR005,PRD006,2025-05-26,860.19,deposit,mobile,False
TXN00009843,ACC002775,BR006,PRD001,2025-12-14,62.68,deposit,atm,False
TXN00009844,ACC001990,BR005,PRD008,2024-04-08,222.97,deposit,branch,False
TXN00009845,ACC000424,BR003,PRD002,2023-05-03,22.07,deposit,atm,False
TXN00009846,ACC001414,BR001,PRD008,2023-12-23,-94.0,withdrawal,online,False
TXN00009847,ACC001965,BR008,PRD008,2024-10-03,339.06,deposit,atm,False
TXN00009848,ACC001742,BR012,PRD008,2025-08-19,82.5,transfer,mobile,False
TXN00009849,ACC002747,BR004,PRD007,2025-05-08,160.97,transfer,branch,False
TXN00009850,ACC001316,BR014,PRD005,2023-02-18,126.13,transfer,branch,False
TXN00009851,ACC002458,BR004,PRD006,2024-12-07,186.9,withdrawal,online,False
TXN00009852,ACC001205,BR004,PRD002,2024-06-01,649.44,payment,mobile,False
TXN00009853,ACC000358,BR003,PRD005,2025-12-06,-10.32,payment,atm,False
TXN00009854,ACC001161,BR014,PRD008,2024-10-20,153.58,withdrawal,branch,False
TXN00009855,ACC003138,BR002,PRD008,2025-08-02,357.84,transfer,mobile,False
TXN00009856,ACC002728,BR015,PRD006,2023-03-07,-118.19,payment,atm,False
TXN00009857,ACC000214,BR001,PRD006,2025-05-12,14.72,payment,atm,False
TXN00009858,ACC001575,BR001,PRD005,2024-11-14,148.0,transfer,online,False
TXN00009859,ACC000838,BR004,PRD002,2024-02-11,72.64,withdrawal,online,False
TXN00009860,ACC000646,BR012,PRD008,2025-04-23,30.3,withdrawal,online,False
TXN00009861,ACC001140,BR012,PRD005,2025-07-28,340.33,withdrawal,branch,False
TXN00009862,ACC002009,BR012,PRD003,2024-01-02,-132.72,deposit,online,False
TXN00009863,ACC002717,BR013,PRD002,2024-01-15,-487.3,payment,branch,False
TXN00009864,ACC000242,BR008,PRD006,2023-07-28,295.2,payment,atm,False
TXN00009865,ACC000446,BR015,PRD002,2023-06-11,-212.55,payment,branch,False
TXN00009866,ACC000533,BR001,PRD006,2023-05-12,0.91,withdrawal,mobile,False
TXN00009867,ACC003096,BR006,PRD002,2025-06-04,100.5,deposit,mobile,False
TXN00009868,ACC001865,BR008,PRD008,2024-09-23,39.6,transfer,online,False
TXN00009869,ACC003088,BR001,PRD008,2025-06-23,435.03,withdrawal,online,False
TXN00009870,ACC001269,BR012,PRD007,2025-11-29,34.54,payment,mobile,False
TXN00009871,ACC001486,BR013,PRD002,2025-11-10,60.65,deposit,mobile,False
TXN00009872,ACC000939,BR014,PRD002,2024-01-12,-130.93,transfer,online,False
TXN00009873,ACC001193,BR012,PRD003,2025-01-15,55.02,payment,atm,False
TXN00009874,ACC001314,BR005,PRD003,2024-03-16,42.4,transfer,atm,False
TXN00009875,ACC002558,BR004,PRD008,2024-05-03,-164.53,withdrawal,atm,False
TXN00009876,ACC001579,BR002,PRD002,2023-05-25,16.76,transfer,mobile,False
TXN00009877,ACC000384,BR005,PRD004,2024-06-19,10.79,transfer,mobile,False
TXN00009878,ACC003088,BR011,PRD004,2025-10-11,83.81,deposit,online,False
TXN00009879,ACC000554,BR005,PRD004,2023-05-24,229.56,transfer,branch,False
TXN00009880,ACC001296,BR007,PRD003,2024-01-30,145.66,withdrawal,branch,False
TXN00009881,ACC000049,BR001,PRD003,2023-04-23,98.95,payment,branch,False
TXN00009882,ACC002784,BR012,PRD001,2024-09-15,150.14,payment,branch,False
TXN00009883,ACC002362,BR003,PRD002,2023-12-28,81.87,transfer,atm,False
TXN00009884,ACC001136,BR009,PRD006,2024-01-05,-495.21,payment,atm,False
TXN00009885,ACC001124,BR004,PRD001,2023-05-14,10.16,withdrawal,atm,False
TXN00009886,ACC002442,BR010,PRD001,2025-11-07,201.42,deposit,online,False
TXN00009887,ACC001588,BR004,PRD002,2024-08-19,399.42,deposit,online,False
TXN00009888,ACC001554,BR012,PRD002,2025-10-27,-293.23,payment,mobile,False
TXN00009889,ACC001022,BR003,PRD006,2023-04-20,36.61,payment,online,False
TXN00009890,ACC003005,BR007,PRD008,2025-11-28,-63.16,deposit,atm,False
TXN00009891,ACC003041,BR012,PRD001,2025-09-20,-227.25,withdrawal,online,False
TXN00009892,ACC001776,BR003,PRD008,2025-07-31,15.85,withdrawal,atm,False
TXN00009893,ACC001081,BR015,PRD007,2025-11-29,300.7,deposit,online,False
TXN00009894,ACC001540,BR011,PRD003,2023-03-19,228.43,deposit,branch,False
TXN00009895,ACC000451,BR008,PRD004,2024-08-21,235.42,withdrawal,online,False
TXN00009896,ACC000005,BR001,PRD002,2025-12-14,-19.01,payment,branch,False
TXN00009897,ACC002935,BR015,PRD006,2025-02-06,-227.7,payment,atm,False
TXN00009898,ACC000829,BR007,PRD005,2023-09-02,205.0,deposit,atm,False
TXN00009899,ACC002130,BR006,PRD003,2025-04-23,319.93,transfer,atm,False
TXN00009900,ACC000906,BR014,PRD002,2023-05-29,7.65,withdrawal,online,False
TXN00009901,ACC003095,BR010,PRD006,2025-12-14,4.21,payment,atm,False
TXN00009902,ACC002650,BR013,PRD005,2025-07-06,84.03,deposit,branch,False
TXN00009903,ACC001973,BR014,PRD003,2025-08-27,29.0,withdrawal,branch,False
TXN00009904,ACC002918,BR007,PRD007,2025-08-11,147.12,withdrawal,mobile,False
TXN00009905,ACC002481,BR011,PRD003,2023-11-18,-448.76,deposit,mobile,False
TXN00009906,ACC003032,BR008,PRD008,2025-03-04,-89.41,transfer,online,False
TXN00009907,ACC001692,BR009,PRD002,2023-07-13,335.52,withdrawal,mobile,False
TXN00009908,ACC000587,BR006,PRD004,2024-09-01,0.04,deposit,branch,False
TXN00009909,ACC002747,BR008,PRD008,2024-10-17,33.22,payment,atm,False
TXN00009910,ACC003134,BR013,PRD004,2024-04-28,5.56,withdrawal,atm,False
TXN00009911,ACC000707,BR002,PRD007,2023-05-06,71.59,payment,online,False
TXN00009912,ACC000850,BR012,PRD004,2025-10-30,429.85,deposit,atm,False
TXN00009913,ACC001114,BR014,PRD002,2024-01-16,-18.36,payment,branch,False
TXN00009914,ACC002696,BR010,PRD006,2023-12-30,167.84,transfer,atm,False
TXN00009915,ACC000762,BR003,PRD001,2024-02-08,108.1,payment,branch,False
TXN00009916,ACC000341,BR007,PRD002,2025-07-26,501.88,payment,branch,False
TXN00009917,ACC002454,BR011,PRD008,2025-08-03,-23.53,deposit,online,False
TXN00009918,ACC003096,BR011,PRD007,2025-05-14,42.89,transfer,online,False
TXN00009919,ACC000154,BR006,PRD006,2023-02-25,5.4,payment,mobile,False
TXN00009920,ACC002088,BR013,PRD007,2025-07-08,102.43,payment,mobile,False
TXN00009921,ACC002085,BR005,PRD008,2025-02-22,58.59,withdrawal,branch,False
TXN00009922,ACC002036,BR001,PRD005,2024-11-13,-367.11,payment,mobile,False
TXN00009923,ACC001973,BR013,PRD002,2025-04-27,167.17,transfer,branch,False
TXN00009924,ACC003149,BR010,PRD006,2024-07-13,-171.39,payment,online,False
TXN00009925,ACC000698,BR014,PRD003,2025-12-09,-136.64,transfer,atm,False
TXN00009926,ACC002129,BR005,PRD008,2025-08-22,17.34,withdrawal,mobile,False
TXN00009927,ACC001460,BR002,PRD008,2024-05-03,-105.99,deposit,online,False
TXN00009928,ACC000393,BR004,PRD007,2024-12-19,1370.04,deposit,online,False
TXN00009929,ACC002952,BR003,PRD005,2024-08-21,324.58,deposit,mobile,False
TXN00009930,ACC000253,BR004,PRD004,2025-11-16,403.06,transfer,branch,False
TXN00009931,ACC000100,BR005,PRD005,2025-12-30,311.92,deposit,mobile,False
TXN00009932,ACC001829,BR001,PRD003,2023-12-31,19.57,payment,online,False
TXN00009933,ACC001685,BR015,PRD005,2025-01-09,46.45,withdrawal,online,False
TXN00009934,ACC001813,BR003,PRD002,2025-05-06,0.56,withdrawal,atm,False
TXN00009935,ACC001978,BR009,PRD002,2023-06-14,65.11,payment,atm,False
TXN00009936,ACC000481,BR015,PRD004,2025-09-01,20.69,deposit,mobile,False
TXN00009937,ACC002303,BR007,PRD001,2024-09-05,115.23,transfer,branch,False
TXN00009938,ACC003060,BR014,PRD004,2024-03-14,203.49,deposit,atm,False
TXN00009939,ACC002165,BR001,PRD004,2023-08-18,373.59,withdrawal,branch,False
TXN00009940,ACC001976,BR005,PRD004,2025-12-26,248.97,transfer,online,False
TXN00009941,ACC002095,BR006,PRD002,2023-12-11,502.22,deposit,branch,False
TXN00009942,ACC000195,BR011,PRD008,2024-07-08,9.97,deposit,branch,False
TXN00009943,ACC001392,BR001,PRD003,2025-04-18,-2.21,deposit,mobile,False
TXN00009944,ACC001808,BR003,PRD007,2023-02-24,194.9,deposit,branch,False
TXN00009945,ACC001738,BR003,PRD001,2025-08-29,61.48,payment,online,False
TXN00009946,ACC000290,BR007,PRD008,2023-10-27,-52.62,transfer,mobile,False
TXN00009947,ACC003121,BR015,PRD004,2025-12-04,72.32,transfer,mobile,False
TXN00009948,ACC001717,BR015,PRD007,2024-03-20,56.6,deposit,atm,False
TXN00009949,ACC002679,BR008,PRD005,2025-07-30,128.93,withdrawal,branch,False
TXN00009950,ACC002691,BR001,PRD008,2024-04-24,104.42,transfer,atm,False
TXN00009951,ACC002937,BR011,PRD008,2025-05-18,-129.3,transfer,mobile,False
TXN00009952,ACC002257,BR015,PRD003,2025-05-08,201.05,deposit,online,False
TXN00009953,ACC000731,BR007,PRD008,2024-11-29,88.13,transfer,atm,False
TXN00009954,ACC002545,BR006,PRD003,2024-07-26,52.1,transfer,atm,False
TXN00009955,ACC002268,BR003,PRD005,2023-01-12,-32.72,payment,branch,False
TXN00009956,ACC001872,BR007,PRD004,2023-10-23,-77.4,payment,online,False
TXN00009957,ACC003016,BR007,PRD004,2024-05-24,243.73,withdrawal,online,False
TXN00009958,ACC000551,BR012,PRD001,2025-01-15,254.43,withdrawal,mobile,False
TXN00009959,ACC000363,BR010,PRD004,2025-08-20,197.88,transfer,online,False
TXN00009960,ACC002501,BR015,PRD001,2025-03-08,-47.99,withdrawal,online,False
TXN00009961,ACC000607,BR004,PRD008,2024-06-05,159.65,deposit,online,False
TXN00009962,ACC001515,BR004,PRD002,2023-08-06,152.2,deposit,branch,False
TXN00009963,ACC002185,BR014,PRD006,2024-07-22,-119.19,transfer,online,False
TXN00009964,ACC001760,BR006,PRD008,2025-06-14,143.72,payment,online,False
TXN00009965,ACC001122,BR002,PRD001,2024-11-18,121.84,payment,atm,False
TXN00009966,ACC001590,BR006,PRD008,2025-11-15,-150.02,withdrawal,online,False
TXN00009967,ACC002472,BR013,PRD008,2023-03-01,226.27,withdrawal,mobile,False
TXN00009968,ACC002010,BR013,PRD004,2024-08-17,20.9,withdrawal,mobile,False
TXN00009969,ACC001830,BR009,PRD006,2025-12-30,249.26,withdrawal,mobile,False
TXN00009970,ACC000689,BR007,PRD005,2025-08-23,26.29,transfer,mobile,False
TXN00009971,ACC001844,BR012,PRD008,2024-03-26,12.41,transfer,branch,False
TXN00009972,ACC000419,BR001,PRD003,2023-04-26,671.94,transfer,atm,False
TXN00009973,ACC002022,BR002,PRD002,2025-08-17,566.35,payment,branch,False
TXN00009974,ACC003120,BR004,PRD003,2025-12-27,11.22,deposit,branch,False
TXN00009975,ACC001117,BR010,PRD002,2023-04-09,105.42,deposit,online,False
TXN00009976,ACC002991,BR003,PRD005,2025-06-25,-37.1,transfer,atm,False
TXN00009977,ACC001425,BR010,PRD003,2024-11-10,-119.57,withdrawal,branch,False
TXN00009978,ACC000208,BR003,PRD001,2023-07-14,319.14,deposit,atm,False
TXN00009979,ACC003040,BR011,PRD003,2024-03-04,-541.45,withdrawal,branch,False
TXN00009980,ACC000405,BR005,PRD007,2023-10-23,181.05,withdrawal,online,False
TXN00009981,ACC001947,BR004,PRD007,2025-09-12,78.63,transfer,branch,False
TXN00009982,ACC000532,BR005,PRD004,2025-01-31,166.44,transfer,mobile,False
TXN00009983,ACC000325,BR010,PRD003,2025-11-09,-67.31,transfer,online,False
TXN00009984,ACC001014,BR005,PRD005,2023-07-14,433.08,transfer,mobile,False
TXN00009985,ACC000486,BR008,PRD004,2023-02-10,-367.8,transfer,branch,False
TXN00009986,ACC003099,BR014,PRD008,2025-08-29,147.05,payment,online,False
TXN00009987,ACC002178,BR011,PRD006,2024-09-26,70.69,deposit,online,False
TXN00009988,ACC000523,BR009,PRD002,2024-01-13,62.51,withdrawal,atm,False
TXN00009989,ACC001462,BR002,PRD003,2023-06-19,-6.12,transfer,online,False
TXN00009990,ACC000400,BR014,PRD007,2023-12-25,-304.53,withdrawal,atm,False
TXN00009991,ACC000267,BR006,PRD007,2025-07-26,107.74,withdrawal,online,False
TXN00009992,ACC000474,BR001,PRD005,2023-07-14,70.78,deposit,mobile,False
TXN00009993,ACC001159,BR003,PRD008,2023-11-03,-114.66,payment,branch,False
TXN00009994,ACC000960,BR006,PRD008,2025-10-30,-307.41,transfer,atm,False
TXN00009995,ACC000462,BR013,PRD004,2025-04-23,-23.96,transfer,mobile,False
TXN00009996,ACC002470,BR004,PRD008,2023-08-09,-350.91,withdrawal,mobile,False
TXN00009997,ACC001067,BR013,PRD003,2025-06-15,410.04,deposit,branch,False
TXN00009998,ACC001641,BR014,PRD006,2025-01-20,-527.75,withdrawal,branch,False
TXN00009999,ACC001423,BR004,PRD002,2023-10-03,91.2,payment,online,False
TXN00010000,ACC000203,BR011,PRD008,2023-11-05,44.06,deposit,mobile,False
TXN00010001,ACC003107,BR015,PRD007,2024-06-24,-84.21,payment,atm,False
TXN00010002,ACC000483,BR015,PRD002,2023-12-18,72.87,deposit,branch,False
TXN00010003,ACC002440,BR012,PRD008,2025-05-30,34.88,payment,atm,False
TXN00010004,ACC001225,BR009,PRD004,2025-07-13,168.23,deposit,mobile,False
TXN00010005,ACC000487,BR012,PRD001,2023-01-04,116.54,deposit,branch,False
TXN00010006,ACC000301,BR011,PRD004,2024-03-03,361.38,transfer,atm,False
TXN00010007,ACC002780,BR013,PRD007,2025-08-22,5.87,transfer,atm,False
TXN00010008,ACC001365,BR001,PRD008,2025-02-12,-185.84,payment,branch,False
TXN00010009,ACC002302,BR002,PRD001,2023-05-15,259.11,payment,atm,False
TXN00010010,ACC002382,BR010,PRD005,2023-05-24,256.5,transfer,online,False
TXN00010011,ACC003052,BR013,PRD003,2025-12-16,-391.0,withdrawal,mobile,False
TXN00010012,ACC001532,BR013,PRD004,2023-09-29,235.04,deposit,online,False
TXN00010013,ACC002167,BR011,PRD002,2023-08-18,473.12,withdrawal,atm,False
TXN00010014,ACC002530,BR013,PRD002,2023-06-24,72.8,transfer,branch,False
TXN00010015,ACC002101,BR003,PRD008,2023-01-04,-125.93,withdrawal,branch,False
TXN00010016,ACC000673,BR012,PRD002,2025-09-13,2.55,transfer,online,False
TXN00010017,ACC001555,BR009,PRD007,2023-12-27,1.26,transfer,online,False
TXN00010018,ACC002046,BR006,PRD006,2024-04-06,49.43,withdrawal,online,False
TXN00010019,ACC001386,BR014,PRD001,2024-06-30,19.13,payment,branch,False
TXN00010020,ACC002974,BR005,PRD001,2024-03-09,54.25,payment,atm,False
TXN00010021,ACC002287,BR006,PRD005,2025-10-01,-35.07,transfer,atm,False
TXN00010022,ACC003084,BR002,PRD001,2024-06-11,5.21,withdrawal,mobile,False
TXN00010023,ACC000835,BR001,PRD001,2025-09-10,432.04,deposit,atm,False
TXN00010024,ACC003151,BR002,PRD004,2024-02-09,1.49,payment,mobile,False
TXN00010025,ACC001058,BR012,PRD006,2023-06-25,239.78,transfer,online,False
TXN00010026,ACC001088,BR011,PRD007,2024-10-09,29.71,deposit,atm,False
TXN00010027,ACC003050,BR003,PRD003,2024-01-17,-437.95,deposit,online,False
TXN00010028,ACC000005,BR001,PRD007,2025-03-21,-401.94,transfer,atm,False
TXN00010029,ACC002587,BR013,PRD003,2024-05-07,190.99,transfer,mobile,False
TXN00010030,ACC001710,BR002,PRD004,2024-08-04,200.78,deposit,online,False
TXN00010031,ACC002999,BR007,PRD007,2025-09-27,-0.96,payment,mobile,False
TXN00010032,ACC000944,BR013,PRD008,2023-10-13,-754.41,withdrawal,atm,False
TXN00010033,ACC000927,BR013,PRD003,2024-07-10,378.43,payment,online,False
TXN00010034,ACC003071,BR013,PRD007,2025-10-03,405.87,payment,mobile,False
TXN00010035,ACC000352,BR010,PRD003,2024-12-31,193.79,withdrawal,branch,False
TXN00010036,ACC002090,BR008,PRD004,2025-10-20,76.1,transfer,online,False
TXN00010037,ACC000083,BR013,PRD003,2024-02-15,403.38,payment,atm,False
TXN00010038,ACC000140,BR014,PRD005,2024-09-13,62.03,deposit,branch,False
TXN00010039,ACC001235,BR008,PRD006,2024-04-15,148.89,transfer,atm,False
TXN00010040,ACC002639,BR003,PRD003,2025-11-24,-18.91,withdrawal,online,False
TXN00010041,ACC000913,BR014,PRD005,2025-11-13,459.09,deposit,atm,False
TXN00010042,ACC002403,BR011,PRD005,2023-06-21,27.31,payment,mobile,False
TXN00010043,ACC000442,BR013,PRD002,2024-12-26,-45.86,payment,branch,False
TXN00010044,ACC000843,BR011,PRD005,2023-09-10,147.01,withdrawal,mobile,False
TXN00010045,ACC002518,BR007,PRD006,2025-06-22,-259.98,transfer,branch,False
TXN00010046,ACC002741,BR002,PRD008,2024-07-07,173.86,payment,branch,False
TXN00010047,ACC001068,BR004,PRD003,2024-02-10,-47.55,deposit,online,False
TXN00010048,ACC000271,BR014,PRD003,2024-01-03,0.17,payment,mobile,False
TXN00010049,ACC002784,BR007,PRD006,2024-07-20,254.76,payment,atm,False
TXN00010050,ACC001824,BR004,PRD007,2025-01-30,-758.45,payment,branch,False
TXN00010051,ACC001054,BR002,PRD005,2024-12-17,298.85,payment,online,False
TXN00010052,ACC002446,BR008,PRD001,2023-08-09,110.98,transfer,atm,False
TXN00010053,ACC000263,BR002,PRD008,2024-08-19,-421.38,payment,mobile,False
TXN00010054,ACC000569,BR002,PRD007,2024-05-05,94.93,withdrawal,mobile,False
TXN00010055,ACC003156,BR015,PRD002,2023-05-01,-133.97,transfer,mobile,False
TXN00010056,ACC000634,BR006,PRD008,2023-03-16,116.72,transfer,mobile,False
TXN00010057,ACC000012,BR008,PRD003,2024-03-22,106.83,payment,online,False
TXN00010058,ACC002707,BR003,PRD002,2023-12-30,268.65,payment,online,False
TXN00010059,ACC001685,BR008,PRD006,2025-10-24,134.67,transfer,branch,False
TXN00010060,ACC002142,BR001,PRD004,2024-10-10,68.55,withdrawal,atm,False
TXN00010061,ACC002913,BR012,PRD003,2023-07-09,53.75,transfer,online,False
TXN00010062,ACC000520,BR009,PRD005,2023-01-08,6.93,transfer,mobile,False
TXN00010063,ACC002729,BR002,PRD007,2023-11-17,157.52,payment,atm,False
TXN00010064,ACC000716,BR013,PRD002,2025-07-22,47.04,deposit,mobile,False
TXN00010065,ACC001406,BR007,PRD006,2023-08-06,-28.86,payment,atm,False
TXN00010066,ACC000559,BR014,PRD008,2023-07-19,190.95,transfer,online,False
TXN00010067,ACC000259,BR003,PRD001,2024-04-17,205.78,withdrawal,online,False
