transaction_id,account_sk,customer_sk,branch_sk,product_sk,date_id,amount,transaction_type,channel,is_fraud_flag
TXN00008446,1616,1801,7,5,20250716,210.3,withdrawal,branch,False
TXN00008447,308,1292,7,5,20250504,149.86,withdrawal,atm,False
TXN00008448,553,1185,9,3,20230907,352.2,payment,online,False
TXN00008449,1148,1399,11,6,20240531,22.49,withdrawal,online,False
TXN00008450,299,504,13,7,20250303,277.24,payment,atm,False
TXN00008451,2333,1905,8,2,20240705,201.49,deposit,online,False
TXN00008452,317,1390,8,7,20240220,21.99,transfer,online,False
TXN00008453,1724,1592,9,8,20231025,-213.63,transfer,online,False
TXN00008454,1489,1953,8,3,20250921,104.87,withdrawal,atm,False
TXN00008455,829,1205,15,4,20240422,522.03,deposit,atm,False
TXN00008456,1013,2175,13,4,20250226,27.49,deposit,atm,False
TXN00008457,2790,942,15,7,20230828,-185.32,withdrawal,atm,False
TXN00008458,2192,1116,6,3,20241019,86.62,deposit,branch,False
TXN00008459,2721,867,9,3,20250717,-565.61,payment,atm,False
TXN00008460,1353,332,8,1,20250813,-72.08,deposit,branch,False
TXN00008461,1703,692,4,5,20230806,589.51,transfer,branch,False
TXN00008462,178,1344,13,8,20240517,417.16,withdrawal,mobile,False
TXN00008463,1518,559,12,7,20230810,56.74,transfer,branch,False
TXN00008464,2592,2134,5,4,20230507,-292.91,withdrawal,atm,False
TXN00008465,2776,1273,11,7,20230402,-976.88,deposit,online,False
TXN00008466,976,1918,15,7,20230821,52.42,withdrawal,branch,False
TXN00008467,738,115,10,4,20251015,103.33,deposit,atm,False
TXN00008468,2857,173,4,4,20240124,132.18,transfer,mobile,False
TXN00008469,1734,1870,1,4,20230120,-62.9,withdrawal,mobile,False
TXN00008470,2593,359,8,3,20231022,2.77,withdrawal,branch,False
TXN00008471,3155,2181,10,1,20230804,44.75,transfer,atm,False
TXN00008472,2331,1364,7,6,20250117,59.62,deposit,atm,True
TXN00008473,2857,173,2,6,20240612,-105.53,withdrawal,mobile,False
TXN00008474,2240,1611,5,1,20240610,33.78,withdrawal,branch,False
TXN00008475,3142,1208,9,5,20230713,371.8,withdrawal,atm,False
TXN00008476,2856,1358,4,1,20250113,219.69,payment,online,False
TXN00008477,1488,1735,13,6,20240324,16.03,deposit,mobile,False
TXN00008478,1902,1455,15,4,20230812,189.02,withdrawal,online,False
TXN00008479,348,1367,15,4,20241013,190.86,payment,mobile,False
TXN00008480,2891,1357,13,5,20230925,563.15,transfer,online,False
TXN00008481,1256,1076,1,6,20240825,0.54,deposit,branch,False
TXN00008482,2016,752,13,5,20240523,-51.29,deposit,atm,False
TXN00008483,2245,1336,10,2,20230209,473.08,withdrawal,mobile,False
TXN00008484,2728,557,4,1,20240516,484.24,payment,branch,False
TXN00008485,749,1475,15,1,20240302,229.51,withdrawal,atm,False
TXN00008486,869,944,5,1,20230522,261.26,deposit,branch,False
TXN00008487,3164,189,4,3,20230219,-17.27,deposit,mobile,False
TXN00008488,3051,1856,8,3,20250907,129.83,transfer,online,False
TXN00008489,311,2004,3,2,20251004,47.42,withdrawal,atm,False
TXN00008490,1411,1908,14,8,20231003,-35.99,transfer,online,False
TXN00008491,698,1830,13,7,20250715,299.22,payment,online,False
TXN00008492,2296,1872,8,2,20231016,-26.11,transfer,online,False
TXN00008493,2082,1600,5,2,20240225,113.82,withdrawal,atm,False
TXN00008494,2247,485,12,2,20230608,-502.2,deposit,branch,False
TXN00008495,232,10,11,6,20250205,37.01,deposit,atm,False
TXN00008496,352,2192,13,5,20250521,686.95,withdrawal,branch,False
TXN00008497,2495,1578,3,5,20240530,929.73,withdrawal,atm,False
TXN00008498,3050,893,4,8,20240613,145.99,withdrawal,atm,False
TXN00008499,3088,2176,1,3,20240525,33.57,payment,mobile,False
TXN00008500,1836,1138,5,6,20240924,68.39,payment,atm,False
TXN00008501,247,1020,5,2,20241230,-99.45,withdrawal,online,False
TXN00008502,1331,569,1,5,20250610,66.62,payment,mobile,False
TXN00008503,1793,733,11,6,20250521,59.29,withdrawal,online,False
TXN00008504,524,1079,6,3,20230628,645.08,transfer,atm,False
TXN00008505,2635,2101,6,5,20250422,-29.97,deposit,branch,False
TXN00008506,553,1185,2,7,20240506,237.91,payment,branch,False
TXN00008507,2825,687,13,5,20230307,0.07,transfer,branch,False
TXN00008508,1970,1525,4,7,20231216,163.22,withdrawal,branch,False
TXN00008509,1574,1528,9,5,20231030,445.73,deposit,mobile,False
TXN00008510,1351,65,13,3,20251025,61.13,payment,mobile,False
TXN00008511,814,1994,11,2,20240327,36.94,deposit,mobile,False
TXN00008512,2021,553,15,6,20250907,189.83,withdrawal,atm,False
TXN00008513,2735,1683,5,5,20240215,224.44,payment,online,False
TXN00008514,2503,1039,2,4,20250823,209.67,withdrawal,mobile,False
TXN00008515,2269,639,2,1,20240828,69.24,deposit,atm,False
TXN00008516,2572,1589,7,6,20241231,52.31,transfer,branch,False
TXN00008517,2780,1079,11,5,20231111,561.91,transfer,online,False
TXN00008518,2784,1,8,2,20230114,462.21,withdrawal,mobile,False
TXN00008519,72,237,12,5,20250225,110.02,deposit,atm,False
TXN00008520,2673,223,1,3,20240520,336.97,payment,atm,False
TXN00008521,2255,1359,3,3,20251014,-108.37,withdrawal,atm,False
TXN00008522,929,1644,4,1,20230715,99.42,deposit,atm,False
TXN00008523,2663,522,3,5,20230515,30.69,payment,mobile,False
TXN00008524,3157,662,11,7,20240610,-100.05,withdrawal,online,False
TXN00008525,2547,1451,3,5,20250208,138.77,deposit,branch,False
TXN00008526,3183,253,8,2,20240907,4.1,deposit,mobile,False
TXN00008527,1338,376,15,4,20250319,105.69,deposit,atm,False
TXN00008528,78,712,4,2,20230424,-273.66,payment,atm,False
TXN00008529,2423,1095,11,4,20240906,-205.12,deposit,branch,False
TXN00008530,3123,1575,13,4,20241218,181.49,payment,mobile,False
TXN00008531,1133,544,5,7,20240211,432.54,payment,branch,False
TXN00008532,531,890,6,8,20240506,3.28,transfer,mobile,False
TXN00008533,1558,2193,6,1,20230106,146.57,transfer,branch,False
TXN00008534,1261,1707,2,6,20230319,-278.66,withdrawal,online,False
TXN00008535,1505,1124,7,1,20241223,140.3,deposit,branch,False
TXN00008536,2610,612,11,3,20251208,-70.45,payment,branch,False
TXN00008537,1539,1627,11,4,20240814,26.37,payment,mobile,False
TXN00008538,1695,1903,5,3,20240419,393.37,transfer,branch,False
TXN00008539,786,1929,6,7,20230225,-114.54,withdrawal,online,False
TXN00008540,1041,1944,5,4,20251212,378.84,deposit,atm,False
TXN00008541,696,236,12,5,20241229,158.68,withdrawal,branch,False
TXN00008542,2880,1378,13,8,20240724,201.86,deposit,atm,False
TXN00008543,3141,2067,9,3,20230614,293.58,transfer,atm,False
TXN00008544,2206,1908,13,2,20240126,193.74,deposit,atm,False
TXN00008545,2359,696,14,2,20230216,-91.37,transfer,atm,False
TXN00008546,1974,785,3,7,20251219,129.74,payment,branch,False
TXN00008547,1387,1443,9,7,20241219,292.46,withdrawal,branch,False
TXN00008548,2561,333,9,1,20231118,84.21,withdrawal,online,False
TXN00008549,702,2179,12,3,20240414,88.42,deposit,mobile,False
TXN00008550,1180,1679,7,6,20230728,-18.1,deposit,atm,False
TXN00008551,690,657,11,3,20250823,-442.84,transfer,branch,False
TXN00008552,2671,39,14,4,20230606,-17.18,payment,branch,False
TXN00008553,1336,1296,10,5,20230316,188.05,transfer,online,False
TXN00008554,548,82,10,3,20241001,95.95,withdrawal,online,False
TXN00008555,243,2003,11,2,20251016,93.64,deposit,branch,False
TXN00008556,1584,984,13,7,20230427,204.85,transfer,mobile,False
TXN00008557,460,523,12,6,20250824,12.5,deposit,mobile,False
TXN00008558,2188,1212,12,8,20230203,162.12,transfer,online,False
TXN00008559,556,499,8,4,20240505,266.14,withdrawal,mobile,False
TXN00008560,2845,1418,3,4,20241206,-317.07,transfer,atm,False
TXN00008561,2773,211,15,4,20230308,33.65,deposit,branch,False
TXN00008562,1237,598,1,1,20240413,-409.88,deposit,online,False
TXN00008563,604,387,3,1,20250610,-192.16,payment,branch,False
TXN00008564,2300,1654,4,4,20230702,384.45,transfer,atm,False
TXN00008565,1025,1062,6,7,20230630,119.54,deposit,mobile,False
TXN00008566,2083,1884,14,3,20250413,140.57,transfer,branch,False
TXN00008567,1245,1840,15,6,20240619,452.48,payment,online,False
TXN00008568,2417,1397,8,5,20240507,414.3,withdrawal,online,False
TXN00008569,1111,942,10,7,20230705,-107.01,payment,online,False
TXN00008570,2730,384,13,7,20250912,-57.74,transfer,atm,False
TXN00008571,1097,1116,10,1,20230121,89.91,transfer,online,False
TXN00008572,255,1658,6,6,20241213,88.31,payment,branch,False
TXN00008573,385,816,4,3,20230911,60.86,deposit,branch,False
TXN00008574,511,589,12,6,20231013,-56.3,payment,mobile,False
TXN00008575,692,388,5,6,20230427,355.27,payment,mobile,False
TXN00008576,929,1644,12,1,20231018,-13.04,withdrawal,branch,False
TXN00008577,2460,2143,5,3,20230226,-203.76,payment,mobile,False
TXN00008578,2757,320,11,7,20240427,-34.15,transfer,online,False
TXN00008579,2551,2118,15,5,20250525,-76.03,deposit,mobile,False
TXN00008580,2556,1410,8,5,20231101,11.43,withdrawal,atm,False
TXN00008581,332,1223,15,2,20241013,56.64,deposit,branch,False
TXN00008582,3100,299,13,8,20241225,263.31,transfer,branch,False
TXN00008583,2241,2007,1,7,20240530,389.33,payment,online,False
TXN00008584,1682,682,5,7,20240512,45.08,withdrawal,online,False
TXN00008585,210,830,14,8,20240305,-112.1,withdrawal,online,False
TXN00008586,1227,1308,1,5,20251206,114.39,payment,atm,False
TXN00008587,565,2084,4,3,20251224,372.26,payment,mobile,False
TXN00008588,1137,348,13,2,20240112,258.99,transfer,online,False
TXN00008589,3067,1856,11,5,20230106,129.54,payment,online,False
TXN00008590,1969,315,13,2,20230919,199.97,transfer,atm,False
TXN00008591,652,1044,12,4,20230403,-338.34,payment,mobile,False
TXN00008592,2830,2043,3,2,20250702,-1.73,transfer,online,False
TXN00008593,2567,2207,13,3,20240711,92.82,transfer,branch,False
TXN00008594,2476,780,10,8,20230228,428.0,transfer,online,False
TXN00008595,779,2061,9,4,20230701,-242.69,payment,online,False
TXN00008596,1255,1002,9,7,20250126,140.89,deposit,online,False
TXN00008597,2913,116,14,5,20240825,-135.77,transfer,branch,False
TXN00008598,1765,149,7,2,20230814,76.92,transfer,atm,False
TXN00008599,1578,820,15,3,20241221,132.31,transfer,online,False
TXN00008600,2378,2130,9,1,20251020,-191.76,deposit,branch,False
TXN00008601,299,504,13,5,20240405,97.54,transfer,branch,False
TXN00008602,2731,4,9,7,20250920,-225.41,withdrawal,branch,False
TXN00008603,3004,1132,5,5,20240201,-355.49,payment,mobile,False
TXN00008604,1891,2077,5,7,20230213,30.25,withdrawal,atm,False
TXN00008605,2533,1412,13,7,20251101,108.12,withdrawal,atm,False
TXN00008606,368,1267,3,4,20240819,94.37,withdrawal,mobile,False
TXN00008607,671,1234,9,1,20250721,-209.35,transfer,mobile,False
TXN00008608,1209,618,10,6,20240306,51.75,deposit,mobile,False
TXN00008609,2474,1813,9,6,20250615,184.02,withdrawal,branch,False
TXN00008610,409,400,15,5,20231218,377.92,withdrawal,mobile,False
TXN00008611,1305,419,9,1,20230814,97.47,withdrawal,online,False
TXN00008612,858,1241,7,2,20250625,435.47,transfer,branch,False
TXN00008613,923,1320,2,4,20251207,897.39,payment,online,False
TXN00008614,3064,56,12,6,20250515,20.19,withdrawal,mobile,False
TXN00008615,1971,370,4,1,20240222,-47.76,withdrawal,atm,False
TXN00008616,1089,1082,8,5,20231106,-540.6,transfer,branch,False
TXN00008617,2121,1883,15,1,20250127,572.03,transfer,online,False
TXN00008618,698,1830,7,4,20231228,18.51,deposit,atm,False
TXN00008619,340,999,6,1,20251221,-2.72,withdrawal,online,False
TXN00008620,2385,174,15,8,20240701,31.62,withdrawal,atm,False
TXN00008621,1299,1442,4,3,20230903,994.44,withdrawal,branch,False
TXN00008622,2991,1506,2,5,20231006,35.72,transfer,branch,False
TXN00008623,2231,1208,12,3,20230724,125.69,transfer,branch,False
TXN00008624,2430,37,15,3,20231116,-339.59,payment,branch,False
TXN00008625,2057,1806,5,7,20230121,3.71,withdrawal,atm,False
TXN00008626,1283,812,15,1,20240430,166.96,withdrawal,mobile,False
TXN00008627,2076,1047,1,8,20251009,58.39,payment,atm,False
TXN00008628,3196,1900,11,5,20240817,356.93,deposit,atm,False
TXN00008629,281,682,14,1,20250325,60.0,payment,online,False
TXN00008630,2416,1176,15,5,20230109,-208.94,transfer,atm,False
TXN00008631,305,14,4,2,20240604,201.88,deposit,online,False
TXN00008632,2008,1577,3,2,20240323,-45.07,withdrawal,online,False
TXN00008633,1843,732,2,7,20230205,-6.38,transfer,branch,False
TXN00008634,2121,1883,15,1,20230105,94.75,withdrawal,online,False
TXN00008635,2706,347,12,8,20240117,61.44,withdrawal,atm,False
TXN00008636,1359,1892,4,5,20251201,-297.97,deposit,branch,False
TXN00008637,667,1498,6,3,20250419,290.03,withdrawal,mobile,False
TXN00008638,887,322,12,2,20250527,109.92,deposit,mobile,False
TXN00008639,517,1382,2,6,20230101,167.89,transfer,branch,False
TXN00008640,1980,312,8,6,20241113,166.86,transfer,branch,False
TXN00008641,1524,1904,9,2,20231105,315.97,withdrawal,branch,False
TXN00008642,900,1058,4,8,20240412,99.61,deposit,atm,False
TXN00008643,707,1274,8,3,20230901,58.0,deposit,branch,False
TXN00008644,2621,1263,12,2,20251010,55.43,payment,branch,False
TXN00008645,2517,2204,12,4,20250528,-138.29,deposit,atm,False
TXN00008646,2976,1645,8,8,20250917,-107.33,payment,mobile,False
TXN00008647,203,1609,15,7,20251010,104.41,withdrawal,online,False
TXN00008648,2006,1711,4,1,20250301,17.2,transfer,atm,False
TXN00008649,1214,1628,6,5,20250726,228.24,deposit,mobile,False
TXN00008650,1931,548,15,1,20240512,43.28,transfer,atm,False
TXN00008651,2597,1890,4,3,20250521,-39.48,deposit,atm,False
TXN00008652,742,1205,10,4,20240530,95.82,transfer,mobile,False
TXN00008653,1837,859,9,3,20230101,46.53,withdrawal,branch,False
TXN00008654,3021,1241,9,4,20230515,-157.81,payment,branch,False
TXN00008655,85,1324,5,2,20250111,83.58,deposit,mobile,False
TXN00008656,1968,1303,8,7,20230629,107.25,withdrawal,online,False
TXN00008657,1644,1746,12,3,20251212,138.67,withdrawal,mobile,False
TXN00008658,162,1272,10,4,20240817,40.96,transfer,atm,False
TXN00008659,2363,2148,8,1,20240422,30.48,deposit,branch,False
TXN00008660,1897,1049,9,5,20251227,382.28,payment,mobile,False
TXN00008661,359,1829,5,3,20230303,102.36,payment,mobile,False
TXN00008662,2514,1582,3,5,20240227,95.61,payment,online,False
TXN00008663,2806,194,15,4,20250208,6.53,payment,online,False
TXN00008664,2653,739,3,6,20230603,124.04,withdrawal,mobile,False
TXN00008665,1502,503,6,3,20230108,145.41,payment,branch,False
TXN00008666,2594,249,2,5,20251009,147.3,payment,atm,False
TXN00008667,219,2088,5,3,20240130,220.98,deposit,online,False
TXN00008668,39,973,2,8,20250314,-35.17,deposit,mobile,False
TXN00008669,1701,919,5,1,20240421,52.32,withdrawal,atm,False
TXN00008670,2862,1927,8,7,20250404,299.62,deposit,mobile,False
TXN00008671,1175,1275,5,6,20241205,529.32,payment,atm,False
TXN00008672,915,46,5,2,20230605,26.3,withdrawal,online,False
TXN00008673,2287,1079,10,5,20250107,-123.92,payment,atm,False
TXN00008674,1957,312,5,2,20230515,43.38,deposit,online,False
TXN00008675,1121,507,6,4,20230307,-11.15,payment,mobile,False
TXN00008676,1779,2136,4,6,20241214,70.88,transfer,mobile,False
TXN00008677,2663,522,4,4,20240206,27.92,withdrawal,mobile,False
TXN00008678,101,20,7,4,20231229,222.78,deposit,atm,False
TXN00008679,2884,516,5,4,20250410,137.34,payment,atm,False
TXN00008680,2770,785,11,4,20230701,27.95,deposit,mobile,False
TXN00008681,1994,1487,6,5,20230926,-1.67,withdrawal,atm,False
TXN00008682,430,1446,2,5,20230610,297.19,withdrawal,mobile,False
TXN00008683,2111,1474,5,4,20241027,34.89,payment,branch,False
TXN00008684,2888,1101,15,5,20240517,167.75,payment,online,False
TXN00008685,885,211,11,1,20231119,-73.96,transfer,branch,False
TXN00008686,755,1578,10,4,20240415,-158.52,withdrawal,branch,False
TXN00008687,3117,158,9,6,20250126,68.27,payment,atm,False
TXN00008688,64,1488,11,4,20240227,16.37,withdrawal,mobile,False
TXN00008689,724,737,13,1,20230222,45.41,payment,atm,False
TXN00008690,2008,1577,10,8,20241026,37.5,payment,branch,False
TXN00008691,2550,439,3,6,20250810,100.56,withdrawal,atm,False
TXN00008692,50,2197,4,8,20250121,193.28,payment,mobile,False
TXN00008693,2837,260,8,6,20250410,55.13,deposit,mobile,False
TXN00008694,2017,1791,6,7,20230529,2.19,deposit,online,False
TXN00008695,2434,1602,1,6,20240325,-131.72,deposit,branch,False
TXN00008696,1149,267,7,8,20250528,167.54,transfer,online,False
TXN00008697,2624,1807,15,8,20231004,592.8,deposit,online,False
TXN00008698,2800,1182,14,8,20240917,-160.26,transfer,branch,False
TXN00008699,727,652,11,8,20230731,114.68,withdrawal,atm,False
TXN00008700,2309,1234,5,2,20241206,153.34,withdrawal,online,False
TXN00008701,2427,2015,12,1,20240809,473.35,payment,mobile,False
TXN00008702,1190,429,8,2,20230325,317.24,deposit,mobile,False
TXN00008703,1594,1142,9,7,20241202,70.21,deposit,online,False
TXN00008704,37,111,8,7,20231209,48.75,withdrawal,branch,False
TXN00008705,1776,186,9,8,20250411,54.84,payment,online,False
TXN00008706,2220,589,10,6,20250302,-126.37,transfer,atm,False
TXN00008707,2999,661,3,3,20241017,245.3,payment,branch,False
TXN00008708,2850,904,6,4,20230922,125.93,payment,branch,False
TXN00008709,2750,1242,14,6,20241107,12.64,deposit,online,False
TXN00008710,2071,1387,10,7,20240403,231.45,deposit,mobile,False
TXN00008711,3090,74,10,8,20251001,295.15,transfer,branch,False
TXN00008712,2815,1499,8,3,20250507,61.52,deposit,online,False
TXN00008713,2209,1546,5,2,20251010,196.38,transfer,mobile,False
TXN00008714,1052,564,6,8,20230527,100.11,deposit,branch,False
TXN00008715,50,2197,1,2,20230130,-395.87,deposit,mobile,False
TXN00008716,933,41,6,4,20250502,-335.84,payment,mobile,False
TXN00008717,2938,1665,11,4,20230929,134.16,transfer,atm,False
TXN00008718,38,267,15,7,20250208,211.69,withdrawal,atm,False
TXN00008719,582,1689,6,3,20250216,386.74,withdrawal,mobile,False
TXN00008720,1386,175,3,8,20251114,123.23,payment,branch,False
TXN00008721,3066,711,9,7,20250515,-67.64,deposit,atm,False
TXN00008722,2730,384,3,1,20240817,252.19,payment,atm,False
TXN00008723,2064,1542,13,3,20240626,44.74,transfer,atm,False
TXN00008724,438,2061,5,8,20250417,88.54,transfer,mobile,False
TXN00008725,1345,1028,10,5,20241109,361.42,transfer,atm,False
TXN00008726,2671,39,1,7,20251113,232.0,payment,branch,False
TXN00008727,355,31,4,7,20240224,-93.1,payment,branch,False
TXN00008728,2671,39,6,2,20240826,-43.51,withdrawal,online,False
TXN00008729,740,614,15,6,20251123,79.2,transfer,atm,False
TXN00008730,296,293,7,4,20240123,-60.16,payment,branch,False
TXN00008731,1386,175,6,5,20241219,34.86,payment,branch,False
TXN00008732,338,1453,10,5,20240304,244.8,withdrawal,atm,False
TXN00008733,1855,1517,6,2,20241212,52.28,transfer,mobile,False
TXN00008734,1406,2047,1,8,20230603,-108.98,deposit,branch,False
TXN00008735,108,574,13,1,20240918,87.76,withdrawal,mobile,False
TXN00008736,1565,11,9,8,20250701,723.9,withdrawal,branch,False
TXN00008737,1987,1994,12,4,20240330,-89.3,payment,mobile,False
TXN00008738,2780,1079,2,7,20250414,-15.01,payment,mobile,False
TXN00008739,432,1953,2,8,20251128,-16.94,deposit,atm,False
TXN00008740,1809,955,8,4,20241120,-160.82,transfer,online,False
TXN00008741,1538,682,3,1,20231212,-164.65,withdrawal,online,False
TXN00008742,1934,1330,9,5,20251222,97.67,deposit,online,False
TXN00008743,1571,134,2,3,20240313,-101.76,payment,atm,False
TXN00008744,397,874,14,4,20241006,9.98,transfer,mobile,False
TXN00008745,2336,470,8,5,20240628,130.82,deposit,atm,False
TXN00008746,1712,1642,3,1,20250227,126.48,withdrawal,mobile,False
TXN00008747,254,824,3,6,20240122,29.16,deposit,branch,False
TXN00008748,707,1274,1,8,20230828,19.73,withdrawal,atm,False
TXN00008749,2105,726,4,1,20250831,23.74,payment,branch,False
TXN00008750,2239,1441,3,7,20231115,-19.17,deposit,branch,False
TXN00008751,1387,1443,2,6,20251124,-169.35,payment,mobile,False
TXN00008752,1997,2104,2,6,20240316,39.38,transfer,atm,False
TXN00008753,2594,249,8,4,20250701,-52.13,withdrawal,atm,False
TXN00008754,2201,1706,3,7,20230906,34.32,payment,branch,False
