account_sk,account_id,customer_id,branch_id,account_type,open_date,status
1260,ACC001260,CUST00447,BR009,savings,2023-04-06,active
1261,ACC001261,CUST01539,BR004,credit,2025-04-29,active
1262,ACC001262,CUST01393,BR014,chequing,2025-11-20,active
1263,ACC001263,CUST01779,BR014,credit,2025-09-13,dormant
1264,ACC001264,CUST00050,BR012,savings,2024-10-22,active
1265,ACC001265,CUST01729,BR011,credit,2024-09-11,active
1266,ACC001266,CUST00285,BR014,chequing,2025-07-21,active
1267,ACC001267,CUST01327,BR014,credit,2025-05-15,active
1268,ACC001268,CUST01567,BR002,credit,2025-04-02,active
1269,ACC001269,CUST00907,BR001,savings,2025-03-11,active
1270,ACC001270,CUST01719,BR001,chequing,2025-04-03,active
1271,ACC001271,CUST01184,BR015,credit,2023-01-31,active
1272,ACC001272,CUST01933,BR013,credit,2023-12-30,active
1273,ACC001273,CUST01043,BR014,credit,2023-06-14,active
1274,ACC001274,CUST01161,BR014,credit,2023-11-24,active
1275,ACC001275,CUST01151,BR003,savings,2024-10-23,dormant
1276,ACC001276,CUST01576,BR004,chequing,2025-08-07,active
1277,ACC001277,CUST01511,BR015,chequing,2025-12-29,active
1278,ACC001278,CUST01701,BR005,credit,2024-06-21,active
1279,ACC001279,CUST01203,BR005,chequing,2023-03-03,active
1280,ACC001280,CUST01425,BR010,credit,2024-04-25,dormant
1281,ACC001281,CUST00179,BR011,chequing,2024-10-31,active
1282,ACC001282,CUST01311,BR010,credit,2023-02-09,active
1283,ACC001283,CUST00735,BR013,credit,2025-05-07,active
1284,ACC001284,CUST00780,BR010,chequing,2023-05-11,active
1285,ACC001285,CUST01679,BR009,savings,2024-01-24,active
1286,ACC001286,CUST00530,BR010,credit,2023-11-29,dormant
1287,ACC001287,CUST00557,BR004,credit,2025-11-15,active
1288,ACC001288,CUST00570,BR011,chequing,2023-04-22,active
1289,ACC001289,CUST01604,BR014,credit,2023-06-04,active
1290,ACC001290,CUST01104,BR002,savings,2025-08-23,active
1291,ACC001291,CUST01900,BR001,savings,2025-02-10,dormant
1292,ACC001292,CUST00556,BR011,chequing,2023-08-22,active
1293,ACC001293,CUST01322,BR009,credit,2023-04-17,active
1294,ACC001294,CUST01333,BR014,savings,2023-10-18,closed
1295,ACC001295,CUST01340,BR009,chequing,2024-11-03,active
1296,ACC001296,CUST01925,BR008,chequing,2023-08-23,active
1297,ACC001297,CUST01919,BR010,chequing,2025-04-24,active
1298,ACC001298,CUST00088,BR008,chequing,2024-02-21,active
1299,ACC001299,CUST01289,BR009,chequing,2025-11-26,active
1300,ACC001300,CUST01774,BR014,chequing,2025-07-19,active
1301,ACC001301,CUST00308,BR009,chequing,2025-04-29,active
1302,ACC001302,CUST01334,BR014,savings,2024-09-04,active
1303,ACC001303,CUST00669,BR013,chequing,2023-02-09,active
1304,ACC001304,CUST01058,BR009,credit,2024-11-25,dormant
1305,ACC001305,CUST00377,BR011,credit,2025-08-14,active
1306,ACC001306,CUST00182,BR002,savings,2023-01-05,active
1307,ACC001307,CUST01214,BR011,chequing,2025-02-27,closed
1308,ACC001308,CUST00352,BR013,savings,2025-04-11,active
1309,ACC001309,CUST00032,BR009,chequing,2025-12-22,active
1310,ACC001310,CUST00035,BR004,credit,2023-09-03,active
1311,ACC001311,CUST01302,BR013,chequing,2025-05-12,active
1312,ACC001312,CUST01846,BR015,savings,2024-07-28,active
1313,ACC001313,CUST00668,BR013,credit,2025-02-20,active
1314,ACC001314,CUST00377,BR011,savings,2024-11-15,dormant
1315,ACC001315,CUST01394,BR014,savings,2023-01-13,active
1316,ACC001316,CUST00023,BR012,credit,2024-08-27,active
1317,ACC001317,CUST01906,BR011,chequing,2024-09-02,active
1318,ACC001318,CUST01796,BR006,chequing,2025-04-15,active
1319,ACC001319,CUST01200,BR002,chequing,2024-04-01,active
1320,ACC001320,CUST00510,BR001,chequing,2024-06-29,active
1321,ACC001321,CUST00830,BR014,credit,2023-05-01,active
1322,ACC001322,CUST00772,BR011,savings,2023-01-02,active
1323,ACC001323,CUST01545,BR005,chequing,2025-02-07,active
1324,ACC001324,CUST01730,BR013,credit,2024-09-23,active
1325,ACC001325,CUST00727,BR004,credit,2025-05-20,active
1326,ACC001326,CUST01544,BR002,credit,2025-12-27,active
1327,ACC001327,CUST01618,BR006,savings,2023-02-03,dormant
1328,ACC001328,CUST01790,BR007,credit,2024-07-11,active
1329,ACC001329,CUST01841,BR009,credit,2023-10-28,active
1330,ACC001330,CUST01791,BR012,credit,2025-07-14,dormant
1331,ACC001331,CUST00510,BR009,savings,2024-07-20,closed
1332,ACC001332,CUST00820,BR007,chequing,2024-02-09,dormant
1333,ACC001333,CUST00473,BR007,chequing,2025-02-19,active
1334,ACC001334,CUST00950,BR010,credit,2025-12-19,active
1335,ACC001335,CUST01199,BR002,chequing,2025-02-02,active
1336,ACC001336,CUST01162,BR014,savings,2023-12-23,active
1337,ACC001337,CUST00104,BR005,chequing,2025-12-10,active
1338,ACC001338,CUST00340,BR007,credit,2023-09-21,active
1339,ACC001339,CUST00854,BR007,chequing,2025-07-18,closed
1340,ACC001340,CUST01166,BR010,savings,2023-12-29,active
1341,ACC001341,CUST00707,BR007,credit,2023-11-13,active
1342,ACC001342,CUST01510,BR010,credit,2024-05-22,active
1343,ACC001343,CUST01540,BR009,credit,2025-09-04,closed
1344,ACC001344,CUST00819,BR009,credit,2025-08-08,active
1345,ACC001345,CUST00924,BR010,chequing,2025-02-01,closed
1346,ACC001346,CUST00889,BR001,savings,2023-09-06,active
1347,ACC001347,CUST01076,BR003,chequing,2025-12-07,closed
1348,ACC001348,CUST01654,BR005,credit,2024-05-20,active
1349,ACC001349,CUST00410,BR010,credit,2024-01-24,dormant
1350,ACC001350,CUST01228,BR002,chequing,2023-09-16,active
1351,ACC001351,CUST00061,BR001,chequing,2024-08-16,active
1352,ACC001352,CUST01337,BR011,credit,2025-08-13,closed
1353,ACC001353,CUST00301,BR014,credit,2023-05-18,dormant
1354,ACC001354,CUST00625,BR012,credit,2024-04-09,closed
1355,ACC001355,CUST01784,BR005,credit,2023-05-25,active
1356,ACC001356,CUST00243,BR001,chequing,2025-11-23,active
1357,ACC001357,CUST01016,BR006,chequing,2025-08-20,active
1358,ACC001358,CUST01212,BR010,credit,2025-06-09,active
1359,ACC001359,CUST01706,BR011,savings,2024-08-31,active
1360,ACC001360,CUST01610,BR011,credit,2023-10-05,active
1361,ACC001361,CUST00024,BR006,credit,2023-11-06,active
1362,ACC001362,CUST00375,BR004,savings,2024-04-20,active
1363,ACC001363,CUST01910,BR008,savings,2025-05-26,active
1364,ACC001364,CUST01640,BR002,credit,2024-06-18,active
1365,ACC001365,CUST01271,BR007,chequing,2023-03-11,active
1366,ACC001366,CUST01756,BR006,savings,2025-12-29,active
1367,ACC001367,CUST00009,BR002,savings,2025-01-16,active
1368,ACC001368,CUST01916,BR001,savings,2025-04-16,active
1369,ACC001369,CUST01918,BR009,savings,2024-11-13,dormant
1370,ACC001370,CUST00314,BR013,credit,2024-08-17,active
1371,ACC001371,CUST00014,BR005,chequing,2024-09-21,active
1372,ACC001372,CUST00247,BR012,chequing,2024-10-13,active
1373,ACC001373,CUST00149,BR011,chequing,2025-09-14,active
1374,ACC001374,CUST00647,BR014,savings,2023-07-18,active
1375,ACC001375,CUST01017,BR008,savings,2024-02-07,active
1376,ACC001376,CUST00151,BR008,savings,2023-05-08,active
1377,ACC001377,CUST00177,BR013,credit,2024-01-03,dormant
1378,ACC001378,CUST00301,BR012,savings,2023-05-26,active
1379,ACC001379,CUST01057,BR008,chequing,2024-03-06,active
1380,ACC001380,CUST00389,BR005,credit,2024-01-12,active
1381,ACC001381,CUST01745,BR005,savings,2025-07-07,active
1382,ACC001382,CUST01248,BR001,savings,2025-10-07,active
1383,ACC001383,CUST00910,BR012,credit,2025-05-01,closed
1384,ACC001384,CUST01587,BR004,savings,2023-05-15,closed
1385,ACC001385,CUST01813,BR001,credit,2025-08-21,active
1386,ACC001386,CUST00157,BR013,credit,2023-05-27,active
1387,ACC001387,CUST01290,BR001,credit,2025-01-01,active
1388,ACC001388,CUST01424,BR004,credit,2023-12-07,closed
1389,ACC001389,CUST01215,BR006,chequing,2024-07-02,active
1390,ACC001390,CUST00395,BR005,chequing,2023-05-31,active
1391,ACC001391,CUST00726,BR009,chequing,2024-12-06,active
1392,ACC001392,CUST01520,BR002,credit,2023-07-15,active
1393,ACC001393,CUST01711,BR008,savings,2024-07-09,active
1394,ACC001394,CUST01269,BR007,credit,2025-01-19,active
1395,ACC001395,CUST01365,BR002,savings,2023-04-07,active
1396,ACC001396,CUST01682,BR008,chequing,2023-04-14,active
1397,ACC001397,CUST01204,BR004,chequing,2024-09-29,active
1398,ACC001398,CUST00639,BR002,credit,2024-07-19,dormant
1399,ACC001399,CUST01559,BR004,credit,2023-11-03,active
1400,ACC001400,CUST01648,BR009,chequing,2024-03-04,active
1401,ACC001401,CUST00807,BR013,chequing,2023-03-23,active
1402,ACC001402,CUST00762,BR015,credit,2025-03-28,active
1403,ACC001403,CUST00571,BR011,credit,2023-02-13,active
1404,ACC001404,CUST01094,BR009,chequing,2023-11-07,active
1405,ACC001405,CUST00323,BR010,credit,2024-11-23,active
1406,ACC001406,CUST01846,BR007,savings,2025-06-14,active
1407,ACC001407,CUST00424,BR014,chequing,2024-04-29,active
1408,ACC001408,CUST00856,BR003,chequing,2023-04-24,closed
1409,ACC001409,CUST01239,BR008,savings,2024-06-23,closed
1410,ACC001410,CUST01031,BR015,credit,2023-04-20,active
1411,ACC001411,CUST01722,BR007,savings,2023-03-29,active
1412,ACC001412,CUST01977,BR010,credit,2025-09-16,dormant
1413,ACC001413,CUST00088,BR010,chequing,2023-03-26,dormant
1414,ACC001414,CUST01466,BR002,credit,2023-07-09,active
1415,ACC001415,CUST01481,BR014,credit,2024-07-31,closed
1416,ACC001416,CUST00162,BR002,chequing,2023-10-25,active
1417,ACC001417,CUST00776,BR002,chequing,2024-11-17,active
1418,ACC001418,CUST01134,BR006,credit,2023-04-07,active
1419,ACC001419,CUST01640,BR007,chequing,2024-01-17,active
1420,ACC001420,CUST00229,BR010,credit,2025-04-05,active
1421,ACC001421,CUST00932,BR013,credit,2023-11-22,active
1422,ACC001422,CUST00643,BR004,credit,2025-08-21,active
1423,ACC001423,CUST00975,BR008,savings,2025-01-14,active
1424,ACC001424,CUST00607,BR008,credit,2023-04-27,closed
1425,ACC001425,CUST01391,BR015,credit,2023-10-09,closed
1426,ACC001426,CUST01834,BR004,chequing,2025-06-27,active
1427,ACC001427,CUST00593,BR007,credit,2023-05-31,active
1428,ACC001428,CUST01173,BR006,credit,2024-05-14,active
1429,ACC001429,CUST00863,BR015,savings,2025-03-04,dormant
1430,ACC001430,CUST00271,BR014,savings,2024-01-04,active
1431,ACC001431,CUST01440,BR013,credit,2025-02-08,closed
1432,ACC001432,CUST00745,BR004,chequing,2023-10-10,active
1433,ACC001433,CUST00151,BR012,credit,2024-09-08,active
1434,ACC001434,CUST00766,BR008,credit,2025-07-07,active
1435,ACC001435,CUST01858,BR007,credit,2025-04-01,active
1436,ACC001436,CUST01901,BR014,chequing,2025-03-16,active
1437,ACC001437,CUST00812,BR007,chequing,2025-06-07,active
1438,ACC001438,CUST00760,BR001,chequing,2025-12-23,closed
1439,ACC001439,CUST00180,BR011,credit,2025-05-28,active
1440,ACC001440,CUST00017,BR010,credit,2023-09-05,active
1441,ACC001441,CUST00444,BR010,chequing,2023-08-31,dormant
1442,ACC001442,CUST00121,BR013,credit,2024-04-30,active
1443,ACC001443,CUST00294,BR006,chequing,2023-02-17,active
1444,ACC001444,CUST00695,BR003,credit,2024-02-14,active
1445,ACC001445,CUST00943,BR013,savings,2025-08-15,active
1446,ACC001446,CUST00751,BR004,chequing,2024-01-18,dormant
1447,ACC001447,CUST00086,BR001,credit,2025-12-28,active
1448,ACC001448,CUST00273,BR014,savings,2024-12-15,closed
1449,ACC001449,CUST01941,BR008,savings,2024-10-20,active
1450,ACC001450,CUST00560,BR011,credit,2023-10-08,active
1451,ACC001451,CUST00586,BR012,credit,2024-07-30,active
1452,ACC001452,CUST01896,BR006,chequing,2025-11-18,active
1453,ACC001453,CUST01142,BR001,credit,2023-09-05,active
1454,ACC001454,CUST01220,BR007,savings,2024-12-18,active
1455,ACC001455,CUST00581,BR015,savings,2024-11-07,active
1456,ACC001456,CUST00832,BR003,chequing,2025-01-29,active
1457,ACC001457,CUST01011,BR010,savings,2023-04-18,active
1458,ACC001458,CUST00835,BR007,chequing,2024-04-25,dormant
1459,ACC001459,CUST00837,BR002,savings,2023-10-13,active
1460,ACC001460,CUST00867,BR001,savings,2023-01-22,active
1461,ACC001461,CUST01769,BR011,chequing,2025-05-13,closed
1462,ACC001462,CUST00832,BR001,chequing,2024-02-07,active
1463,ACC001463,CUST00129,BR006,credit,2025-01-17,active
1464,ACC001464,CUST00767,BR004,credit,2023-01-09,active
1465,ACC001465,CUST00472,BR011,credit,2023-07-04,active
1466,ACC001466,CUST01657,BR002,savings,2025-05-16,active
1467,ACC001467,CUST01079,BR008,credit,2023-05-07,active
1468,ACC001468,CUST00368,BR005,savings,2023-06-03,active
1469,ACC001469,CUST01210,BR006,savings,2025-06-24,active
1470,ACC001470,CUST00116,BR012,savings,2024-06-25,active
1471,ACC001471,CUST00749,BR004,chequing,2024-10-17,active
1472,ACC001472,CUST01880,BR008,credit,2023-04-22,active
1473,ACC001473,CUST00943,BR002,credit,2023-06-13,active
1474,ACC001474,CUST01910,BR009,credit,2025-12-24,active
1475,ACC001475,CUST01976,BR012,savings,2025-04-08,active
1476,ACC001476,CUST00880,BR006,savings,2023-09-10,active
1477,ACC001477,CUST00399,BR015,savings,2025-10-10,active
1478,ACC001478,CUST01374,BR009,savings,2025-03-21,active
1479,ACC001479,CUST00015,BR006,credit,2025-08-17,active
1480,ACC001480,CUST00381,BR004,credit,2025-09-06,active
1481,ACC001481,CUST01642,BR012,chequing,2024-06-27,active
1482,ACC001482,CUST00013,BR013,credit,2023-07-25,active
1483,ACC001483,CUST00336,BR001,credit,2025-01-07,active
1484,ACC001484,CUST00496,BR004,chequing,2023-10-22,active
1485,ACC001485,CUST01237,BR012,savings,2024-03-11,active
1486,ACC001486,CUST00273,BR004,credit,2025-04-09,active
1487,ACC001487,CUST00082,BR003,credit,2023-10-01,active
1488,ACC001488,CUST01563,BR003,savings,2025-07-31,active
1489,ACC001489,CUST01761,BR010,credit,2024-01-18,active
1490,ACC001490,CUST00900,BR008,chequing,2023-11-23,active
1491,ACC001491,CUST01096,BR014,savings,2023-10-16,active
1492,ACC001492,CUST00489,BR011,chequing,2023-02-14,active
1493,ACC001493,CUST00515,BR012,chequing,2023-05-14,active
1494,ACC001494,CUST00387,BR004,chequing,2025-11-23,active
1495,ACC001495,CUST00284,BR004,savings,2025-10-10,active
1496,ACC001496,CUST01239,BR010,credit,2023-11-02,closed
1497,ACC001497,CUST00019,BR013,credit,2025-09-16,active
1498,ACC001498,CUST00658,BR014,chequing,2024-11-03,active
1499,ACC001499,CUST01414,BR006,chequing,2025-03-07,active
1500,ACC001500,CUST01897,BR008,savings,2025-06-12,active
1501,ACC001501,CUST01248,BR010,chequing,2024-02-18,active
1502,ACC001502,CUST00453,BR002,chequing,2023-01-08,active
1503,ACC001503,CUST00806,BR013,savings,2024-05-18,active
1504,ACC001504,CUST00317,BR003,savings,2023-11-05,closed
1505,ACC001505,CUST01010,BR008,savings,2025-08-14,active
1506,ACC001506,CUST01924,BR002,savings,2025-11-02,active
1507,ACC001507,CUST00070,BR007,savings,2024-09-03,active
1508,ACC001508,CUST00058,BR015,savings,2023-01-08,active
1509,ACC001509,CUST00741,BR001,chequing,2025-02-14,active
1510,ACC001510,CUST00687,BR010,savings,2023-12-14,active
1511,ACC001511,CUST01631,BR005,chequing,2024-08-12,active
1512,ACC001512,CUST01688,BR001,credit,2025-08-26,active
1513,ACC001513,CUST00610,BR012,chequing,2023-09-28,closed
1514,ACC001514,CUST00554,BR001,credit,2025-06-08,active
1515,ACC001515,CUST01554,BR006,credit,2023-12-09,active
1516,ACC001516,CUST00861,BR003,savings,2023-01-05,active
1517,ACC001517,CUST00881,BR014,chequing,2023-01-29,active
1518,ACC001518,CUST00502,BR012,savings,2024-01-26,active
1519,ACC001519,CUST01357,BR006,credit,2025-04-06,closed
1520,ACC001520,CUST01630,BR005,savings,2023-05-26,active
1521,ACC001521,CUST00918,BR005,savings,2025-09-21,active
1522,ACC001522,CUST00428,BR002,credit,2024-03-21,dormant
1523,ACC001523,CUST01432,BR013,credit,2025-09-19,active
1524,ACC001524,CUST01718,BR009,credit,2024-07-22,active
1525,ACC001525,CUST01226,BR013,chequing,2024-06-11,active
1526,ACC001526,CUST01447,BR009,savings,2023-03-12,active
1527,ACC001527,CUST01271,BR015,savings,2024-10-04,active
1528,ACC001528,CUST00578,BR010,credit,2024-03-01,active
1529,ACC001529,CUST00854,BR013,savings,2024-08-30,active
1530,ACC001530,CUST00270,BR012,chequing,2024-06-10,closed
1531,ACC001531,CUST00208,BR003,chequing,2023-11-18,active
1532,ACC001532,CUST01200,BR012,credit,2023-06-02,active
1533,ACC001533,CUST01865,BR002,savings,2024-08-13,active
1534,ACC001534,CUST00696,BR004,savings,2023-02-03,active
1535,ACC001535,CUST00150,BR003,credit,2025-07-11,active
1536,ACC001536,CUST01432,BR015,chequing,2023-10-09,closed
1537,ACC001537,CUST01673,BR010,credit,2024-09-14,closed
1538,ACC001538,CUST00615,BR003,credit,2023-11-27,active
1539,ACC001539,CUST01465,BR008,credit,2025-10-29,active
1540,ACC001540,CUST00132,BR014,credit,2025-10-23,active
1541,ACC001541,CUST01862,BR003,chequing,2025-07-11,active
1542,ACC001542,CUST01119,BR011,savings,2023-04-29,active
1543,ACC001543,CUST01120,BR014,savings,2023-05-19,active
1544,ACC001544,CUST00102,BR007,credit,2023-06-07,dormant
1545,ACC001545,CUST00410,BR012,credit,2024-06-07,active
1546,ACC001546,CUST00758,BR007,savings,2025-08-15,active
1547,ACC001547,CUST01178,BR010,credit,2024-07-09,active
1548,ACC001548,CUST01543,BR011,savings,2025-11-21,active
1549,ACC001549,CUST00909,BR010,savings,2025-03-03,active
1550,ACC001550,CUST01390,BR009,chequing,2023-01-08,closed
1551,ACC001551,CUST01758,BR015,savings,2023-11-12,active
1552,ACC001552,CUST01647,BR002,chequing,2023-05-02,active
1553,ACC001553,CUST00289,BR007,chequing,2025-02-25,active
1554,ACC001554,CUST00016,BR002,savings,2024-10-22,active
1555,ACC001555,CUST00653,BR012,savings,2025-11-03,active
1556,ACC001556,CUST00569,BR006,savings,2025-12-06,closed
1557,ACC001557,CUST00661,BR006,savings,2025-10-07,active
1558,ACC001558,CUST01979,BR003,savings,2025-08-21,active
1559,ACC001559,CUST00012,BR001,chequing,2025-03-02,active
1560,ACC001560,CUST00692,BR009,savings,2025-12-23,closed
1561,ACC001561,CUST00597,BR011,chequing,2025-01-01,active
1562,ACC001562,CUST00784,BR006,savings,2024-10-27,active
1563,ACC001563,CUST00359,BR015,savings,2024-09-11,active
1564,ACC001564,CUST01577,BR009,credit,2025-08-25,closed
1565,ACC001565,CUST00011,BR003,chequing,2024-02-17,active
1566,ACC001566,CUST01869,BR009,savings,2023-02-04,active
1567,ACC001567,CUST00478,BR014,savings,2025-08-20,closed
1568,ACC001568,CUST01496,BR002,savings,2023-02-10,dormant
1569,ACC001569,CUST00837,BR004,chequing,2024-09-02,active
1570,ACC001570,CUST00549,BR003,chequing,2025-11-15,active
1571,ACC001571,CUST00125,BR003,chequing,2024-11-12,active
1572,ACC001572,CUST01108,BR010,credit,2025-12-31,active
1573,ACC001573,CUST01247,BR013,savings,2023-05-22,active
1574,ACC001574,CUST01369,BR010,chequing,2025-06-06,active
1575,ACC001575,CUST01687,BR010,savings,2025-09-19,closed
1576,ACC001576,CUST01883,BR014,credit,2025-09-24,active
1577,ACC001577,CUST00559,BR006,chequing,2024-07-04,active
1578,ACC001578,CUST00743,BR007,credit,2024-07-07,active
1579,ACC001579,CUST00612,BR006,chequing,2025-08-08,active
1580,ACC001580,CUST01544,BR013,savings,2025-10-04,active
1581,ACC001581,CUST01044,BR001,credit,2024-10-21,active
1582,ACC001582,CUST01309,BR004,credit,2024-05-29,active
1583,ACC001583,CUST01820,BR006,credit,2023-04-03,active
1584,ACC001584,CUST00886,BR001,chequing,2024-05-28,active
1585,ACC001585,CUST01333,BR014,chequing,2024-04-22,dormant
1586,ACC001586,CUST00725,BR015,credit,2023-10-14,active
1587,ACC001587,CUST00575,BR010,chequing,2025-08-17,active
1588,ACC001588,CUST00640,BR003,chequing,2024-04-10,active
1589,ACC001589,CUST01524,BR008,credit,2025-07-30,active
1590,ACC001590,CUST01091,BR007,savings,2025-01-12,active
1591,ACC001591,CUST01958,BR002,credit,2024-09-24,active
1592,ACC001592,CUST01842,BR007,credit,2024-07-01,dormant
1593,ACC001593,CUST01407,BR009,credit,2023-11-22,active
1594,ACC001594,CUST01026,BR009,credit,2023-09-22,active
1595,ACC001595,CUST00656,BR013,credit,2025-11-30,closed
1596,ACC001596,CUST01427,BR009,savings,2023-08-06,active
1597,ACC001597,CUST00326,BR004,credit,2024-03-26,active
1598,ACC001598,CUST01826,BR007,chequing,2025-01-08,active
1599,ACC001599,CUST00772,BR012,credit,2024-07-27,active
1600,ACC001600,CUST00861,BR014,savings,2024-08-22,closed
1601,ACC001601,CUST00430,BR002,savings,2024-01-30,active
1602,ACC001602,CUST00787,BR007,chequing,2024-03-13,active
1603,ACC001603,CUST01316,BR015,credit,2023-06-27,active
